,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2020 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ticker (684),Condition (684),Profit %,IS Profit %,Profit $ Per Year,IS Profit $ Per Year,Time in market%,IS Time in market%,TIMAR%,IS TIMAR%,Max DD%,IS Max DD%,Total Trades,IS Total Trades,AVG Trades Per Month,IS AVG Trades Per Month,Win %,IS Win %,Risk to Reward Ratio,IS Risk to Reward Ratio,Avg P&L $,IS Avg P&L $,Avg P&L %,IS Avg P&L %,AVG Hold Period (days),IS AVG Hold Period (days),Max Consec. Losing Days,IS Max Consec. Losing Days,Max Consec. Winning Days,IS Max Consec. Winning Days,Max Consec. Losing Weeks,IS Max Consec. Losing Weeks,Max Consec. Winning Weeks,IS Max Consec. Winning Weeks,Max Consec. Losing Months,IS Max Consec. Losing Months,Max Consec. Winning Months,IS Max Consec. Winning Months,Win to Loss Ratio,IS Win to Loss Ratio,Total Profitable Trades,IS Total Profitable Trades,Profit Factor,IS Profit Factor,Sharpe Ratio,IS Sharpe Ratio,Losing Days Streak $ Loss,IS Losing Days Streak $ Loss,Losing Days Streak % Loss,IS Losing Days Streak % Loss,Losing Weeks Streak $ Loss,IS Losing Weeks Streak $ Loss,Losing Weeks Streak % Loss,IS Losing Weeks Streak % Loss,Losing Months Streak $ Loss,IS Losing Months Streak $ Loss,Losing Months Streak % Loss,IS Losing Months Streak % Loss,Winning Trades%,IS Winning Trades%,Winning Days%,IS Winning Days%,Winning Weeks%,IS Winning Weeks%,Avg Win Trade $,IS Avg Win Trade $,Avg Losing Trade $,IS Avg Losing Trade $,Winning Months%,IS Winning Months%
FNDB,20d RSI FNDB LT41 - L FNDB,10.5 %,12.6 %,5235,6306,20.3 %,9.9 %,51.6 %,127.1 %,-10.3 %,-2.2 %,11,7,0.9,0.6,72.7 %,85.7 %,0.6,1.6,476,861,1.0 %,1.7 %,2.6,2.6,2,1,6,4,2,1,5,3,1,1,3,2,2.7,6,8,6,1.7,9.6,0.8,3.2,-9046,-703,-9.0 %,-1.4 %,-10538,-703,-10.5 %,-1.4 %,-1868,-703,-1.9 %,-1.4 %,72.7 %,85.7 %,72.7 %,85.7 %,75.0 %,83.3 %,1566,1121,-2431,-703,80.0 %,75.0 %
FNDC,21d RSI FNDC LT38 - L FNDC,0.8 %,7.0 %,414,3493,68.1 %,6.8 %,1.2 %,103.6 %,-20.8 %,-2.7 %,8,7,0.7,0.6,62.5 %,85.7 %,0.6,1,52,488,0.1 %,1.0 %,3,1.4,3,1,4,4,2,1,3,4,1,0,1,3,1.7,6,5,6,1,6.2,0.1,2.1,-21141,-663,-21.1 %,-1.3 %,-21141,-663,-21.1 %,-1.3 %,-5438,0,-5.4 %,0.0 %,62.5 %,85.7 %,62.5 %,85.7 %,66.7 %,83.3 %,2197,680,-3524,-663,66.7 %,100.0 %
FNDE,20d RSI FNDE LT36 - L FNDE,-1.1 %,8.4 %,-539,4211,63.2 %,9.1 %,-1.7 %,92.3 %,-14.7 %,-3.5 %,6,8,0.5,0.7,50.0 %,87.5 %,0.9,0.8,-90,511,-0.2 %,1.0 %,3,1.9,3,1,2,5,2,1,2,3,1,0,1,2,1,7,3,7,0.9,5.5,-0.1,2.6,-14811,-904,-14.8 %,-1.8 %,-14811,-408,-14.8 %,-0.8 %,-2024,0,-2.0 %,0.0 %,50.0 %,87.5 %,50.0 %,87.5 %,60.0 %,83.3 %,2289,713,-2469,-904,50.0 %,100.0 %
FNDF,19d RSI FNDF LT37 - L FNDF,-1.6 %,5.0 %,-796,2519,14.7 %,8.7 %,-10.8 %,57.7 %,-18.5 %,-3.0 %,7,7,0.6,0.6,71.4 %,85.7 %,0.4,1.1,-114,354,-0.2 %,0.7 %,3.1,2.1,1,1,3,3,2,1,3,3,1,0,1,3,2.5,6,5,6,0.9,6.3,-0.1,2.1,-17859,-467,-17.9 %,-0.9 %,-18872,-467,-18.9 %,-0.9 %,-5389,0,-5.4 %,0.0 %,71.4 %,85.7 %,71.4 %,85.7 %,66.7 %,83.3 %,2036,491,-5487,-467,66.7 %,100.0 %
FNDX,6d RSI FNDX LT20 - L FNDX,12.2 %,9.8 %,6077,4873,8.0 %,5.6 %,152.7 %,175.4 %,-5.0 %,-2.0 %,5,4,0.4,0.3,80.0 %,100.0 %,0.8,,1215,1177,2.4 %,2.4 %,2.2,2.5,1,0,3,4,1,0,2,4,0,0,3,4,4,,4,4,3.4,,1.2,9.5,-5086,0,-5.1 %,0.0 %,-5086,0,-5.1 %,0.0 %,0,0,0.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,100.0 %,2155,1177,-2543,0,100.0 %,100.0 %
FPE,20d RSI FPE LT63 - L FPE,-6.0 %,4.9 %,-2995,2460,82.0 %,19.8 %,-7.3 %,24.8 %,-24.0 %,-0.4 %,31,13,2.6,1.1,74.2 %,100.0 %,0.3,,-97,185,-0.2 %,0.4 %,3.7,2.9,2,0,7,13,2,0,7,11,1,0,2,5,2.9,,23,13,0.8,,-0.2,5.7,-25776,0,-25.8 %,0.0 %,-17413,0,-17.4 %,0.0 %,-17413,0,-17.4 %,0.0 %,74.2 %,100.0 %,74.2 %,100.0 %,70.0 %,100.0 %,519,185,-1866,0,55.6 %,100.0 %
FPEI,5d RSI FPEI LT41 - L FPEI,-23.9 %,3.8 %,-11957,1885,21.4 %,16.3 %,-111.6 %,23.2 %,-23.9 %,-0.4 %,7,7,0.6,0.6,57.1 %,85.7 %,0.1,,-1708,266,-3.4 %,0.5 %,4.6,4.9,2,1,3,6,2,1,2,6,1,0,2,5,1.3,6,4,6,0.1,,-1.1,3.1,-25345,0,-25.3 %,0.0 %,-25345,0,-25.3 %,0.0 %,-25345,0,-25.3 %,0.0 %,57.1 %,85.7 %,57.1 %,85.7 %,50.0 %,85.7 %,248,310,-4316,0,60.0 %,100.0 %
FREL,19d RSI FREL LT40 - L FREL,2.1 %,6.4 %,1074,3184,15.7 %,5.6 %,13.7 %,114.6 %,-18.0 %,-0.8 %,7,4,0.6,0.3,71.4 %,100.0 %,0.4,,153,779,0.3 %,1.6 %,3,2.5,2,0,4,4,2,0,3,3,1,0,3,3,2.5,,5,4,1.1,,0.1,4.8,-18345,0,-18.3 %,0.0 %,-11333,0,-11.3 %,0.0 %,-9659,0,-9.7 %,0.0 %,71.4 %,100.0 %,71.4 %,100.0 %,66.7 %,100.0 %,2049,779,-4586,0,75.0 %,100.0 %
FSTA,20d RSI FSTA LT46 - L FSTA,16.1 %,7.9 %,8039,3931,21.5 %,7.1 %,74.6 %,110.1 %,-6.7 %,-1.6 %,12,7,1,0.6,66.7 %,100.0 %,1.1,,670,545,1.3 %,1.1 %,2.2,1.6,2,0,6,7,1,0,4,5,0,0,5,3,2,,8,7,2.1,,1.1,4.2,-3857,0,-3.9 %,0.0 %,-3857,0,-3.9 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,75.0 %,100.0 %,1895,545,-1779,0,100.0 %,100.0 %
FTCS,20d RSI FTCS LT45 - L FTCS,13.5 %,16.2 %,6764,8124,21.0 %,10.7 %,64.4 %,151.7 %,-4.1 %,-2.0 %,11,10,0.9,0.8,54.5 %,90.0 %,1.9,10.5,615,760,1.2 %,1.5 %,2.5,1.7,3,1,3,6,2,1,6,6,0,0,4,5,1.2,9,6,9,2.3,94.6,1.1,5.8,-8907,-81,-8.9 %,-0.2 %,-8907,-81,-8.9 %,-0.2 %,0,0,0.0 %,0.0 %,54.5 %,90.0 %,54.5 %,90.0 %,75.0 %,90.0 %,1993,854,-1039,-81,100.0 %,100.0 %
FTEC,13d RSI FTEC LT36 - L FTEC,13.5 %,9.8 %,6743,4907,12.2 %,5.2 %,110.9 %,190.2 %,0.0 %,-2.6 %,5,5,0.4,0.4,100.0 %,80.0 %,,19,1349,950,2.7 %,1.9 %,3.4,1.6,0,1,5,2,0,1,4,2,0,0,2,4,,4,5,4,,76.1,2.4,2.9,0,-63,0.0 %,-0.1 %,0,-63,0.0 %,-0.1 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,1349,1204,0,-63,100.0 %,100.0 %
FTGC,18d RSI FTGC LT34 - L FTGC,-13.9 %,3.6 %,-6973,1816,73.5 %,6.8 %,-19.0 %,53.9 %,-18.2 %,-1.2 %,7,4,0.6,0.3,42.9 %,100.0 %,0.4,,-996,448,-2.0 %,0.9 %,4.1,3.2,3,0,2,4,3,0,2,4,2,0,1,3,0.8,,3,4,0.3,,-1.1,4.6,-17975,0,-18.0 %,0.0 %,-17975,0,-18.0 %,0.0 %,-14297,0,-14.3 %,0.0 %,42.9 %,100.0 %,42.9 %,100.0 %,42.9 %,100.0 %,1009,448,-2500,0,33.3 %,100.0 %
FTHI,21d RSI FTHI LT45 - L FTHI,-7.4 %,11.3 %,-3718,5634,33.0 %,9.5 %,-22.5 %,118.3 %,-24.9 %,-1.1 %,11,8,0.9,0.7,72.7 %,100.0 %,0.3,,-338,672,-0.7 %,1.3 %,4.7,2,2,0,4,8,2,0,3,7,1,0,3,4,2.7,,8,8,0.7,,-0.3,9.1,-25304,0,-25.3 %,0.0 %,-19638,0,-19.6 %,0.0 %,-19638,0,-19.6 %,0.0 %,72.7 %,100.0 %,72.7 %,100.0 %,66.7 %,100.0 %,1216,672,-4483,0,80.0 %,100.0 %
FTLS,7d RSI FTLS LT29 - L FTLS,0.6 %,3.8 %,310,1908,15.5 %,6.3 %,4.0 %,60.1 %,-2.3 %,-1.1 %,6,5,0.5,0.4,50.0 %,100.0 %,1.1,,52,376,0.1 %,0.8 %,3.7,2.2,2,0,3,5,2,0,3,5,1,0,2,5,1,,3,5,1.1,,0.1,5.2,-5398,0,-5.4 %,0.0 %,-5398,0,-5.4 %,0.0 %,-3935,0,-3.9 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,1020,376,-916,0,50.0 %,100.0 %
FTQI,21d RSI FTQI LT53 - L FTQI,-9.2 %,21.2 %,-4617,10582,70.9 %,42.9 %,-13.0 %,49.4 %,-13.6 %,-2.3 %,37,36,3.1,3,62.2 %,86.1 %,0.4,2,-125,270,-0.2 %,0.5 %,3.2,2,3,1,5,11,3,1,6,9,1,0,3,10,1.6,6.2,23,31,0.6,12.1,-0.9,3.4,-4197,-428,-4.2 %,-0.9 %,-4197,-428,-4.2 %,-0.9 %,-11153,0,-11.2 %,0.0 %,62.2 %,86.1 %,62.2 %,86.1 %,62.1 %,92.0 %,275,341,-782,-174,72.7 %,100.0 %
FTSL,12d RSI FTSL LT37 - L FTSL,-14.5 %,3.0 %,-7259,1503,16.1 %,6.0 %,-90.1 %,50.5 %,-18.9 %,-0.3 %,5,4,0.4,0.3,60.0 %,100.0 %,0.2,,-1452,372,-2.9 %,0.7 %,4.8,2.8,2,0,3,4,2,0,2,4,1,0,2,4,1.5,,3,4,0.3,,-0.8,4.7,-19711,0,-19.7 %,0.0 %,-15327,0,-15.3 %,0.0 %,-15327,0,-15.3 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,50.0 %,100.0 %,866,372,-4928,0,66.7 %,100.0 %
FTSM,3d RSI FTSM LT68 - L FTSM,-0.2 %,1.6 %,-121,809,77.4 %,45.6 %,-0.3 %,3.5 %,-2.9 %,-0.0 %,24,24,2,2,95.8 %,100.0 %,0,,-5,33,-0.0 %,0.1 %,6.4,3.8,1,0,18,24,1,0,14,23,1,0,8,11,23,,23,24,0.9,,-0.1,13.4,-2887,0,-2.9 %,0.0 %,-2540,0,-2.5 %,0.0 %,-2362,0,-2.4 %,0.0 %,95.8 %,100.0 %,95.8 %,100.0 %,95.0 %,100.0 %,57,33,-1443,0,90.9 %,100.0 %
FTXL,5d RSI FTXL LT21 - L FTXL,18.0 %,14.6 %,8977,7285,6.2 %,5.2 %,290.5 %,282.4 %,0.0 %,-1.0 %,4,5,0.3,0.4,75.0 %,100.0 %,8,,2244,1380,4.5 %,2.8 %,1.8,1.6,1,0,3,5,1,0,2,5,0,0,2,3,3,,3,5,24.1,,2.4,9.9,-778,0,-0.8 %,0.0 %,-778,0,-0.8 %,0.0 %,0,0,0.0 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,100.0 %,3122,1380,-389,0,100.0 %,100.0 %
FTXO,19d RSI FTXO LT39 - L FTXO,-11.9 %,12.9 %,-5950,6467,23.9 %,8.3 %,-49.9 %,155.2 %,-25.4 %,-1.7 %,9,8,0.8,0.7,66.7 %,87.5 %,0.3,6,-661,768,-1.3 %,1.5 %,3.7,1.6,2,1,3,4,2,1,2,3,2,1,2,2,2,7,6,7,0.6,42.2,-0.5,4.8,-26112,-149,-26.1 %,-0.3 %,-26112,-149,-26.1 %,-0.3 %,-17272,-149,-17.3 %,-0.3 %,66.7 %,87.5 %,66.7 %,87.5 %,62.5 %,83.3 %,1586,899,-5155,-149,60.0 %,75.0 %
FTXR,5d RSI FTXR LT10 - L FTXR,-12.7 %,5.0 %,-6359,2512,47.4 %,6.0 %,-26.9 %,84.4 %,-13.6 %,-1.4 %,4,4,0.3,0.3,50.0 %,75.0 %,0.2,11.9,-1590,619,-3.2 %,1.2 %,3.5,2.8,1,1,1,3,1,1,1,3,1,1,1,3,1,3,2,3,0.2,35.8,-1.3,2.6,-9202,-71,-9.2 %,-0.1 %,-9202,-71,-9.2 %,-0.1 %,-13722,-71,-13.7 %,-0.1 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,75.0 %,843,849,-4023,-71,50.0 %,75.0 %
FUTY,18d RSI FUTY LT42 - L FUTY,10.2 %,5.8 %,5098,2891,19.1 %,5.2 %,53.4 %,112.1 %,-16.8 %,-1.3 %,8,4,0.7,0.3,75.0 %,100.0 %,0.5,,637,709,1.3 %,1.4 %,2.6,2.2,2,0,4,4,2,0,3,4,1,0,3,2,3,,6,4,1.6,,0.6,4.4,-18108,0,-18.1 %,0.0 %,-9762,0,-9.8 %,0.0 %,-2260,0,-2.3 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,100.0 %,2359,709,-4527,0,75.0 %,100.0 %
FV,16d RSI FV LT39 - L FV,-14.7 %,14.0 %,-7346,7015,100.0 %,7.5 %,-14.7 %,186.1 %,-13.2 %,-2.8 %,3,6,0.2,0.5,0.0 %,100.0 %,0,,-2449,1109,-4.9 %,2.2 %,6,2.2,3,0,0,6,3,0,0,6,1,0,0,5,0,,0,6,0,,-3.3,4.8,-14691,0,-14.7 %,0.0 %,-14691,0,-14.7 %,0.0 %,-14691,0,-14.7 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,1109,-2449,0,0.0 %,100.0 %
FVD,19d RSI FVD LT45 - L FVD,11.0 %,11.2 %,5497,5623,24.3 %,9.5 %,45.2 %,118.1 %,-12.5 %,-1.5 %,11,8,0.9,0.7,63.6 %,100.0 %,0.9,,500,671,1.0 %,1.3 %,3,2,1,0,4,8,2,0,4,7,1,0,4,4,1.8,,7,8,1.5,,0.6,6.8,-12298,0,-12.3 %,0.0 %,-13882,0,-13.9 %,0.0 %,-2285,0,-2.3 %,0.0 %,63.6 %,100.0 %,63.6 %,100.0 %,66.7 %,100.0 %,2395,671,-2817,0,80.0 %,100.0 %
FXE,9d RSI FXE LT34 - L FXE,0.6 %,4.5 %,314,2275,15.2 %,19.4 %,4.1 %,23.4 %,-1.2 %,-0.6 %,5,15,0.4,1.2,40.0 %,93.3 %,2,10.8,63,149,0.1 %,0.3 %,5,2.3,2,1,1,7,2,0,1,13,2,0,1,9,0.7,14,2,14,1.3,151.1,0.3,6,-1433,-15,-1.4 %,-0.0 %,-1433,0,-1.4 %,0.0 %,-1433,0,-1.4 %,0.0 %,40.0 %,93.3 %,40.0 %,93.3 %,40.0 %,100.0 %,608,160,-301,-15,40.0 %,100.0 %
FXI,20d RSI FXI LT34 - L FXI,11.8 %,7.3 %,5883,3637,100.0 %,6.8 %,11.8 %,107.8 %,0.0 %,-1.9 %,2,5,0.2,0.4,100.0 %,100.0 %,,,2941,708,5.9 %,1.4 %,1,2.4,0,0,2,5,0,0,2,4,0,0,1,3,,,2,5,,,30.5,5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,2941,708,0,0,100.0 %,100.0 %
FXN,5d RSI FXN LT15 - L FXN,-42.0 %,3.8 %,-21005,1876,16.0 %,7.1 %,-262.9 %,52.5 %,-38.4 %,-4.3 %,4,4,0.3,0.3,0.0 %,75.0 %,0,1.8,-5251,466,-10.5 %,0.9 %,5.8,3.5,4,1,0,3,4,1,0,3,3,1,0,3,0,3,0,3,0,5.3,-2.1,1.7,-42009,-434,-42.0 %,-0.9 %,-42009,-434,-42.0 %,-0.9 %,-42009,-434,-42.0 %,-0.9 %,0.0 %,75.0 %,0.0 %,75.0 %,0.0 %,75.0 %,0,766,-5251,-434,0.0 %,75.0 %
FXO,15d RSI FXO LT38 - L FXO,-16.5 %,16.8 %,-8268,8401,20.0 %,7.9 %,-82.7 %,211.7 %,-31.2 %,-2.1 %,6,7,0.5,0.6,50.0 %,100.0 %,0.5,,-1378,1123,-2.8 %,2.2 %,4.2,1.9,3,0,3,7,3,0,2,7,1,0,2,5,1,,3,7,0.5,,-0.7,7.6,-33728,0,-33.7 %,0.0 %,-26837,0,-26.8 %,0.0 %,-26837,0,-26.8 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,40.0 %,100.0 %,2865,1123,-5621,0,66.7 %,100.0 %
FXR,14d RSI FXR LT36 - L FXR,-18.0 %,14.3 %,-8999,7128,65.8 %,5.6 %,-27.4 %,256.6 %,-20.3 %,-0.8 %,5,5,0.4,0.4,20.0 %,100.0 %,0.6,,-1800,1352,-3.6 %,2.7 %,4,1.8,4,0,1,5,3,0,1,5,1,0,1,4,0.2,,1,5,0.1,,-2.2,7,-20904,0,-20.9 %,0.0 %,-20904,0,-20.9 %,0.0 %,-20904,0,-20.9 %,0.0 %,20.0 %,100.0 %,20.0 %,100.0 %,25.0 %,100.0 %,1453,1352,-2613,0,50.0 %,100.0 %
FXU,19d RSI FXU LT40 - L FXU,0.8 %,8.5 %,386,4249,13.2 %,7.9 %,5.9 %,107.1 %,-11.2 %,-1.3 %,5,6,0.4,0.5,60.0 %,100.0 %,0.7,,77,685,0.2 %,1.4 %,3,2.3,2,0,2,6,1,0,2,6,1,0,1,4,1.5,,3,6,1.1,,0.1,5.7,-11433,0,-11.4 %,0.0 %,-7529,0,-7.5 %,0.0 %,-1869,0,-1.9 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,75.0 %,100.0 %,2034,685,-2858,0,50.0 %,100.0 %
FXY,20d RSI FXY LT40 - L FXY,0.4 %,1.6 %,212,788,12.3 %,5.6 %,3.5 %,28.4 %,-0.4 %,-0.4 %,3,5,0.2,0.4,66.7 %,100.0 %,1,,71,157,0.1 %,0.3 %,3,1.8,1,0,1,5,1,0,1,5,1,0,1,4,2,,2,5,2.1,,0.5,4,-387,0,-0.4 %,0.0 %,-387,0,-0.4 %,0.0 %,-387,0,-0.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,203,157,-193,0,66.7 %,100.0 %
GBIL,3d RSI GBIL LT57 - L GBIL,0.5 %,0.8 %,234,376,86.3 %,25.0 %,0.5 %,3.0 %,0.0 %,-0.0 %,11,14,0.9,1.2,100.0 %,100.0 %,,,21,27,0.0 %,0.1 %,15.7,3.5,0,0,11,14,0,0,11,14,0,0,6,10,,,11,14,,,3.8,7.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,21,27,0,0,100.0 %,100.0 %
GCOW,16d RSI GCOW LT32 - L GCOW,3.3 %,5.2 %,1645,2621,12.8 %,5.6 %,25.7 %,94.4 %,-4.2 %,-1.2 %,6,5,0.5,0.4,66.7 %,80.0 %,0.7,27.3,274,514,0.5 %,1.0 %,3.2,1.8,1,1,2,3,2,1,2,2,0,1,3,1,2,4,4,4,1.4,109.3,0.4,3.8,-4234,-24,-4.2 %,-0.1 %,-3797,-24,-3.8 %,-0.1 %,0,-24,0.0 %,-0.1 %,66.7 %,80.0 %,66.7 %,80.0 %,60.0 %,75.0 %,1332,649,-1843,-24,100.0 %,66.7 %
GDX,6d RSI GDX LT23 - L GDX,21.0 %,8.9 %,10500,4463,6.7 %,5.2 %,313.4 %,173.0 %,-0.8 %,-3.1 %,4,4,0.3,0.3,75.0 %,75.0 %,7.8,2.3,2625,1096,5.2 %,2.2 %,2.2,2.2,1,1,3,3,1,0,3,3,1,0,2,3,3,3,3,3,23.3,6.8,1.9,1.7,-940,-762,-0.9 %,-1.5 %,-940,0,-0.9 %,0.0 %,-940,0,-0.9 %,0.0 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,100.0 %,3657,1715,-470,-762,66.7 %,100.0 %
GDXJ,11d RSI GDXJ LT32 - L GDXJ,9.0 %,11.6 %,4483,5793,6.7 %,5.2 %,133.8 %,224.6 %,-2.6 %,-3.2 %,4,4,0.3,0.3,75.0 %,75.0 %,1.4,5.1,1121,1402,2.2 %,2.8 %,2.2,2.2,1,1,2,3,1,0,2,3,0,0,3,3,3,3,3,3,4.2,15.3,1.4,2.4,-2791,-392,-2.8 %,-0.8 %,-2791,0,-2.8 %,0.0 %,0,0,0.0 %,0.0 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,100.0 %,1959,2000,-1395,-392,100.0 %,100.0 %
GEM,21d RSI GEM LT36 - L GEM,5.3 %,8.7 %,2632,4331,84.2 %,6.8 %,6.3 %,128.4 %,-6.5 %,-0.6 %,5,6,0.4,0.5,60.0 %,100.0 %,1.2,,526,698,1.1 %,1.4 %,2.2,1.8,2,0,2,6,1,0,2,5,0,0,1,2,1.5,,3,6,1.8,,0.6,7.9,-6527,0,-6.5 %,0.0 %,-6527,0,-6.5 %,0.0 %,0,0,0.0 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,75.0 %,100.0 %,1965,698,-1632,0,100.0 %,100.0 %
GIGB,21d RSI GIGB LT50 - L GIGB,-1.3 %,1.2 %,-646,615,36.5 %,6.0 %,-3.5 %,20.7 %,-0.2 %,-0.8 %,15,4,1.2,0.3,73.3 %,75.0 %,0.3,3.2,-43,153,-0.1 %,0.3 %,3.3,2.8,2,1,6,3,2,0,4,3,1,0,6,2,2.8,3,11,3,0.9,9.5,-0.1,1.8,-242,-72,-0.2 %,-0.1 %,-242,0,-0.2 %,0.0 %,-5632,0,-5.6 %,0.0 %,73.3 %,75.0 %,73.3 %,75.0 %,66.7 %,100.0 %,453,229,-1407,-72,85.7 %,100.0 %
GLD,10d RSI GLD LT32 - L GLD,7.8 %,1.9 %,3876,950,8.5 %,5.2 %,91.1 %,36.8 %,0.0 %,-0.7 %,4,3,0.3,0.2,100.0 %,100.0 %,,,969,315,1.9 %,0.6 %,2.8,3.3,0,0,4,3,0,0,4,3,0,0,3,3,,,4,3,,,1.6,3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,969,315,0,0,100.0 %,100.0 %
GLL,21d RSI GLL LT31 - L GLL,1.5 %,2.7 %,736,1352,13.9 %,6.0 %,10.6 %,45.4 %,-11.0 %,-6.4 %,5,4,0.4,0.3,60.0 %,50.0 %,0.7,2,147,349,0.3 %,0.7 %,3.4,2.8,1,1,2,2,1,1,2,1,1,1,2,1,1.5,1,3,2,1.1,2,0.1,0.6,-11230,-1356,-11.2 %,-2.7 %,-11230,-1356,-11.2 %,-2.7 %,-561,-1356,-0.6 %,-2.7 %,60.0 %,50.0 %,60.0 %,50.0 %,60.0 %,33.3 %,2348,1418,-3154,-720,66.7 %,33.3 %
GLTR,20d RSI GLTR LT41 - L GLTR,-1.8 %,2.3 %,-905,1128,7.9 %,6.0 %,-22.8 %,37.9 %,0.0 %,-0.7 %,3,5,0.2,0.4,66.7 %,100.0 %,0.4,,-302,224,-0.6 %,0.5 %,4,2,1,0,2,5,1,0,2,5,1,0,2,3,2,,2,5,0.7,,-0.3,5,-6505,0,-6.5 %,0.0 %,-6505,0,-6.5 %,0.0 %,-6505,0,-6.5 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,1174,224,-3252,0,66.7 %,100.0 %
GNR,20d RSI GNR LT33 - L GNR,2.2 %,6.5 %,1091,3243,66.7 %,6.0 %,3.3 %,109.0 %,-17.6 %,-1.5 %,7,5,0.6,0.4,42.9 %,100.0 %,1.5,,156,633,0.3 %,1.3 %,3,2,2,0,2,5,3,0,2,4,1,0,1,2,0.8,,3,5,1.1,,0.1,4.4,-17299,0,-17.3 %,0.0 %,-18171,0,-18.2 %,0.0 %,-719,0,-0.7 %,0.0 %,42.9 %,100.0 %,42.9 %,100.0 %,40.0 %,100.0 %,3870,633,-2629,0,50.0 %,100.0 %
GOVI,17d RSI GOVI LT43 - L GOVI,3.3 %,2.2 %,1632,1104,29.1 %,8.7 %,11.2 %,25.3 %,-0.5 %,-0.6 %,10,6,0.8,0.5,80.0 %,83.3 %,0.8,1.3,163,183,0.3 %,0.4 %,2.9,2.5,1,1,4,3,1,1,4,3,1,1,2,2,4,5,8,5,3,6.5,1.7,2.2,-1074,-200,-1.1 %,-0.4 %,-533,-200,-0.5 %,-0.4 %,-295,-67,-0.3 %,-0.1 %,80.0 %,83.3 %,80.0 %,83.3 %,77.8 %,83.3 %,304,259,-402,-200,66.7 %,75.0 %
GOVT,16d RSI GOVT LT42 - L GOVT,1.5 %,1.6 %,747,789,30.8 %,5.2 %,4.8 %,30.6 %,-0.1 %,-0.2 %,9,4,0.8,0.3,66.7 %,100.0 %,2.5,,83,196,0.2 %,0.4 %,3.6,2.2,2,0,4,4,2,0,4,4,2,0,3,3,2,,6,4,5,,2.2,5.9,-332,0,-0.3 %,0.0 %,-332,0,-0.3 %,0.0 %,-332,0,-0.3 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,156,196,-62,0,60.0 %,100.0 %
GREK,21d RSI GREK LT43 - L GREK,16.3 %,10.6 %,8162,5314,35.5 %,9.5 %,46.0 %,111.6 %,-28.4 %,-5.5 %,18,8,1.5,0.7,61.1 %,87.5 %,0.9,4.7,453,638,0.9 %,1.3 %,2.9,2,3,1,8,5,5,1,7,4,2,1,3,2,1.6,7,11,7,1.4,32.7,0.6,3.2,-20651,-161,-20.7 %,-0.3 %,-29001,-161,-29.0 %,-0.3 %,-8994,-161,-9.0 %,-0.3 %,61.1 %,87.5 %,61.1 %,87.5 %,60.0 %,85.7 %,2531,753,-2812,-161,57.1 %,75.0 %
GRID,8d RSI GRID LT33 - L GRID,-7.4 %,8.5 %,-3689,4269,11.6 %,6.3 %,-63.8 %,134.5 %,-14.5 %,-1.2 %,6,7,0.5,0.6,83.3 %,100.0 %,0.1,,-615,590,-1.2 %,1.2 %,2.8,1.3,1,0,3,7,1,0,3,7,1,0,2,5,5,,5,7,0.5,,-0.5,5,-15150,0,-15.2 %,0.0 %,-15150,0,-15.2 %,0.0 %,-14105,0,-14.1 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,777,590,-7575,0,80.0 %,100.0 %
