,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2024 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCO,11d RSI UCO LT33 - L UCO,6.1 %,53.1 %,3049,26741,28.9 %,10.0 %,21.1 %,534.8 %,-1.4 %,-6.3 %,5,8,0.4,0.7,60.0 %,100.0 %,2.9,,610,2745,1.2 %,5.5 %,4.6,2.1,1,0,2,8,1,0,2,8,1,0,2,6,1.5,,3,8,4.4,,1.5,6.7,-1456,0,-1.5 %,0.0 %,-1456,0,-1.5 %,0.0 %,-1456,0,-1.5 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,1319,2745,-453,0,60.0 %,100.0 %
UDN,3d RSI UDN LT12 - L UDN,0.3 %,2.2 %,141,1094,10.2 %,8.4 %,2.8 %,26.1 %,-0.9 %,-0.7 %,5,6,0.4,0.5,80.0 %,66.7 %,0.3,17.8,28,180,0.1 %,0.4 %,4,2.5,1,1,2,3,1,1,2,3,1,1,2,4,4,2,4,4,1.3,35.6,0.2,2.9,-874,-31,-0.9 %,-0.1 %,-874,-31,-0.9 %,-0.1 %,-874,-31,-0.9 %,-0.1 %,80.0 %,66.7 %,80.0 %,66.7 %,80.0 %,66.7 %,145,277,-437,-16,80.0 %,80.0 %
UDOW,6d RSI UDOW LT20 - L UDOW,7.6 %,8.4 %,3799,4235,11.6 %,8.0 %,65.5 %,105.9 %,-3.9 %,-7.4 %,4,4,0.3,0.3,75.0 %,75.0 %,0.9,1.5,950,1037,1.9 %,2.1 %,4.2,4,1,1,3,2,1,1,3,2,1,0,3,3,3,3,3,3,2.7,4.5,0.9,1.5,-4399,-1176,-4.4 %,-2.4 %,-4399,-1176,-4.4 %,-2.4 %,-4399,0,-4.4 %,0.0 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,75.0 %,1999,1775,-2200,-1176,75.0 %,100.0 %
UGL,21d RSI UGL LT42 - L UGL,3.9 %,2.6 %,1933,1325,3.5 %,18.8 %,110.5 %,14.1 %,0.0 %,-9.9 %,2,10,0.2,0.8,100.0 %,70.0 %,,0.6,967,160,1.9 %,0.3 %,2.5,3.7,0,1,2,4,0,1,2,4,0,1,2,4,,2.3,2,7,,1.3,3.2,0.3,0,-3874,0.0 %,-7.8 %,0,-3874,0.0 %,-7.8 %,0,-1081,0.0 %,-2.2 %,100.0 %,70.0 %,100.0 %,70.0 %,100.0 %,66.7 %,967,1010,0,-1822,100.0 %,75.0 %
UITB,5d RSI UITB LT15 - L UITB,0.8 %,3.3 %,396,1681,24.5 %,5.2 %,3.2 %,64.7 %,-0.1 %,-0.1 %,3,5,0.2,0.4,66.7 %,100.0 %,4.8,,132,329,0.3 %,0.7 %,3.3,1.6,1,0,2,5,1,0,2,5,1,0,2,5,2,,2,5,9.7,,1.8,8.8,-91,0,-0.1 %,0.0 %,-91,0,-0.1 %,0.0 %,-91,0,-0.1 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,221,329,-46,0,66.7 %,100.0 %
ULST,4d RSI ULST LT41 - L ULST,1.1 %,0.5 %,550,226,13.0 %,5.6 %,8.4 %,8.1 %,-0.1 %,-0.1 %,8,2,0.7,0.2,87.5 %,100.0 %,2.1,,69,112,0.1 %,0.2 %,2.8,6,1,0,5,2,1,0,5,2,1,0,4,2,7,,7,2,15,,2.7,1.9,-79,0,-0.1 %,0.0 %,-79,0,-0.1 %,0.0 %,-79,0,-0.1 %,0.0 %,87.5 %,100.0 %,87.5 %,100.0 %,87.5 %,100.0 %,84,112,-39,0,85.7 %,100.0 %
UPRO,4d RSI UPRO LT15 - L UPRO,28.8 %,21.0 %,14382,10565,12.2 %,7.6 %,235.3 %,278.0 %,0.0 %,-6.9 %,5,6,0.4,0.5,100.0 %,83.3 %,,1.9,2876,1631,5.8 %,3.3 %,3.4,2.2,0,1,5,3,0,1,5,3,0,1,5,3,,5,5,5,,9.3,5.3,2.8,0,-1181,0.0 %,-2.4 %,0,-1181,0.0 %,-2.4 %,0,-1181,0.0 %,-2.4 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,2876,2194,0,-1181,100.0 %,80.0 %
URA,3d RSI URA LT16 - L URA,-7.4 %,20.4 %,-3718,10275,21.7 %,14.4 %,-34.3 %,142.7 %,-9.7 %,-6.9 %,7,8,0.6,0.7,28.6 %,87.5 %,1,2.6,-531,1180,-1.1 %,2.4 %,5.6,3.5,5,1,2,5,5,1,2,5,5,1,2,5,0.4,7,2,7,0.4,18,-1.1,3.9,-12170,-554,-12.2 %,-1.1 %,-12170,-554,-12.2 %,-1.1 %,-12170,-150,-12.2 %,-0.3 %,28.6 %,87.5 %,28.6 %,87.5 %,28.6 %,87.5 %,1184,1428,-1217,-554,28.6 %,85.7 %
URTH,9d RSI URTH LT27 - L URTH,5.3 %,2.1 %,2633,1082,7.8 %,5.2 %,67.7 %,41.6 %,0.0 %,-1.5 %,3,4,0.2,0.3,66.7 %,75.0 %,354.2,6.8,878,267,1.8 %,0.5 %,3.7,2.2,1,1,2,3,1,1,2,3,1,1,2,2,2,3,2,3,708.5,20.4,2.3,2.9,-7,-55,-0.0 %,-0.1 %,-7,-55,-0.0 %,-0.1 %,-7,-55,-0.0 %,-0.1 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,1318,374,-4,-55,66.7 %,66.7 %
USD,8d RSI USD LT30 - L USD,39.0 %,33.8 %,19515,17048,16.5 %,8.4 %,236.5 %,405.9 %,0.0 %,-4.6 %,4,5,0.3,0.4,100.0 %,100.0 %,,,4879,3016,9.8 %,6.0 %,3.2,3.2,0,0,4,5,0,0,4,5,0,0,4,5,,,4,5,,,10.9,5.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,4879,3016,0,0,100.0 %,100.0 %
USDU,7d RSI USDU LT24 - L USDU,1.3 %,4.8 %,635,2444,10.4 %,6.8 %,12.2 %,71.9 %,0.0 %,-0.2 %,3,5,0.2,0.4,100.0 %,100.0 %,,,212,477,0.4 %,0.9 %,3.3,2.4,0,0,3,5,0,0,3,5,0,0,3,4,,,3,5,,,3.1,3.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,212,477,0,0,100.0 %,100.0 %
USFR,3d RSI USFR LT70 - L USFR,0.4 %,1.0 %,223,508,18.8 %,18.8 %,2.4 %,5.4 %,0.0 %,-0.0 %,8,13,0.7,1.1,100.0 %,100.0 %,,,28,39,0.1 %,0.1 %,1.8,2.6,0,0,8,13,0,0,8,12,0,0,6,9,,,8,13,,,15.3,8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,28,39,0,0,100.0 %,100.0 %
USHY,7d RSI USHY LT24 - L USHY,0.7 %,3.7 %,371,1880,6.5 %,6.0 %,11.4 %,62.7 %,0.0 %,-0.6 %,2,4,0.2,0.3,100.0 %,100.0 %,,,186,461,0.4 %,0.9 %,4.5,2.8,0,0,2,4,0,0,2,4,0,0,2,3,,,2,4,,,1.5,3.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,186,461,0,0,100.0 %,100.0 %
USIG,4d RSI USIG LT13 - L USIG,1.0 %,2.3 %,524,1142,18.6 %,5.6 %,5.6 %,40.8 %,0.0 %,-1.1 %,3,4,0.2,0.3,100.0 %,100.0 %,,,175,282,0.3 %,0.6 %,1.7,2.5,0,0,3,4,0,0,3,4,0,0,3,4,,,3,4,,,1.7,2.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,175,282,0,0,100.0 %,100.0 %
USMC,5d RSI USMC LT26 - L USMC,8.2 %,6.3 %,4097,3154,17.5 %,12.8 %,46.7 %,49.3 %,0.0 %,-3.8 %,6,8,0.5,0.7,100.0 %,75.0 %,,1.1,683,385,1.4 %,0.8 %,3.5,3,0,1,6,5,0,1,6,5,0,2,5,4,,3,6,6,,3.3,4.1,1.7,0,-934,0.0 %,-1.9 %,0,-934,0.0 %,-1.9 %,0,-564,0.0 %,-1.1 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,683,738,0,-675,100.0 %,66.7 %
USMV,15d RSI USMV LT33 - L USMV,1.6 %,4.5 %,823,2289,4.4 %,5.2 %,37.1 %,88.0 %,0.0 %,-1.1 %,2,4,0.2,0.3,100.0 %,75.0 %,,,412,560,0.8 %,1.1 %,3,2.2,0,1,2,2,0,0,2,3,0,0,2,2,,3,2,3,,,6.5,2.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,100.0 %,412,747,0,0,100.0 %,100.0 %
USO,3d RSI USO LT11 - L USO,12.0 %,32.1 %,6020,16163,17.8 %,13.6 %,67.8 %,237.7 %,0.0 %,-3.7 %,5,9,0.4,0.8,100.0 %,100.0 %,,,1204,1573,2.4 %,3.1 %,2.8,2.8,0,0,5,9,0,0,5,9,0,0,5,8,,,5,9,,,3.3,8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1204,1573,0,0,100.0 %,100.0 %
USOI,3d RSI USOI LT10 - L USOI,2.4 %,22.4 %,1176,11286,70.6 %,12.8 %,3.3 %,176.3 %,0.0 %,-3.5 %,2,8,0.2,0.7,100.0 %,100.0 %,,,588,1281,1.2 %,2.6 %,5,3,0,0,2,8,0,0,2,8,0,0,2,7,,,2,8,,,3.2,7.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,588,1281,0,0,100.0 %,100.0 %
USRT,11d RSI USRT LT26 - L USRT,1.2 %,2.7 %,602,1349,100.0 %,6.0 %,1.2 %,45.0 %,0.0 %,-4.3 %,1,3,0.1,0.2,100.0 %,66.7 %,,1.4,602,449,1.2 %,0.9 %,4,4,0,1,1,2,0,1,1,2,0,1,1,2,,2,1,2,,2.9,0,0.9,0,-722,0.0 %,-1.4 %,0,-722,0.0 %,-1.4 %,0,-722,0.0 %,-1.4 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,602,1034,0,-722,100.0 %,66.7 %
USTB,10d RSI USTB LT40 - L USTB,0.3 %,1.0 %,170,498,68.0 %,5.2 %,0.5 %,19.1 %,0.0 %,-0.1 %,3,5,0.2,0.4,66.7 %,100.0 %,8.5,,57,98,0.1 %,0.2 %,4.7,1.6,1,0,2,5,0,0,2,5,0,0,2,3,2,,2,5,17,,1.9,6.8,-21,0,-0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,100.0 %,100.0 %,90,98,-11,0,100.0 %,100.0 %
UTES,21d RSI UTES LT38 - L UTES,1.8 %,2.1 %,908,1063,100.0 %,6.8 %,1.8 %,31.3 %,0.0 %,-8.5 %,1,5,0.1,0.4,100.0 %,80.0 %,,0.4,908,228,1.8 %,0.5 %,1,2.4,0,1,1,2,0,1,1,2,0,1,1,2,,4,1,4,,1.5,0,0.4,0,-2426,0.0 %,-4.8 %,0,-2426,0.0 %,-4.8 %,0,-408,0.0 %,-0.8 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,908,891,0,-2426,100.0 %,66.7 %
UUP,17d RSI UUP LT36 - L UUP,-0.3 %,4.6 %,-154,2334,55.6 %,7.2 %,-0.6 %,64.8 %,-0.6 %,-0.2 %,2,5,0.2,0.4,50.0 %,100.0 %,0.5,,-77,455,-0.2 %,0.9 %,4,2.6,1,0,1,5,1,0,1,4,1,0,0,5,1,,1,5,0.5,,-0.5,3.7,-612,0,-0.6 %,0.0 %,-612,0,-0.6 %,0.0 %,-308,0,-0.3 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,152,455,-306,0,0.0 %,100.0 %
VBK,11d RSI VBK LT28 - L VBK,0.2 %,6.4 %,84,3210,100.0 %,7.2 %,0.2 %,89.2 %,0.0 %,-1.4 %,1,5,0.1,0.4,100.0 %,100.0 %,,,84,622,0.2 %,1.2 %,3,2.6,0,0,1,5,0,0,1,5,0,0,1,4,,,1,5,,,0,6.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,84,622,0,0,100.0 %,100.0 %
VBR,19d RSI VBR LT35 - L VBR,1.5 %,8.4 %,744,4253,100.0 %,8.4 %,1.5 %,101.3 %,0.0 %,-5.0 %,1,6,0.1,0.5,100.0 %,83.3 %,,1,744,687,1.5 %,1.4 %,4,2.5,0,1,1,5,0,1,1,5,0,0,1,3,,5,1,5,,5,0,2,0,-1032,0.0 %,-2.1 %,0,-1032,0.0 %,-2.1 %,0,0,0.0 %,0.0 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,744,1031,0,-1032,100.0 %,100.0 %
VCIT,3d RSI VCIT LT10 - L VCIT,1.3 %,2.4 %,655,1209,10.6 %,9.2 %,12.4 %,26.3 %,-0.8 %,-1.1 %,5,6,0.4,0.5,80.0 %,83.3 %,0.6,2.1,131,198,0.3 %,0.4 %,4.2,2.8,1,1,4,5,1,1,4,5,1,1,3,4,4,5,4,5,2.5,10.6,0.9,2.4,-847,-124,-0.8 %,-0.2 %,-847,-124,-0.8 %,-0.2 %,-847,-124,-0.8 %,-0.2 %,80.0 %,83.3 %,80.0 %,83.3 %,80.0 %,83.3 %,270,263,-424,-124,75.0 %,80.0 %
VCLT,5d RSI VCLT LT17 - L VCLT,0.5 %,1.3 %,257,636,2.8 %,5.2 %,18.4 %,24.5 %,-0.3 %,-2.5 %,2,3,0.2,0.2,50.0 %,100.0 %,2.7,,128,210,0.3 %,0.4 %,1.5,3.3,1,0,1,3,1,0,1,3,1,0,1,3,1,,1,3,2.7,,0.7,3.9,-297,0,-0.3 %,0.0 %,-297,0,-0.3 %,0.0 %,-297,0,-0.3 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,405,210,-148,0,50.0 %,100.0 %
VCSH,16d RSI VCSH LT38 - L VCSH,0.6 %,1.6 %,302,826,4.7 %,6.0 %,12.8 %,27.5 %,0.0 %,-0.2 %,2,5,0.2,0.4,100.0 %,100.0 %,,,151,163,0.3 %,0.3 %,2.5,2,0,0,2,5,0,0,2,4,0,0,2,3,,,2,5,,,2.9,4.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,151,163,0,0,100.0 %,100.0 %
VDE,15d RSI VDE LT38 - L VDE,0.1 %,14.1 %,73,7086,11.6 %,16.8 %,1.3 %,84.4 %,-5.7 %,-7.8 %,6,10,0.5,0.8,66.7 %,90.0 %,0.5,0.6,12,671,0.0 %,1.3 %,3.7,3.2,2,1,3,8,2,1,3,8,2,1,3,5,2,9,4,9,1,5.2,0,2.3,-5998,-1595,-6.0 %,-3.2 %,-5998,-1595,-6.0 %,-3.2 %,-4373,-316,-4.4 %,-0.6 %,66.7 %,90.0 %,66.7 %,90.0 %,66.7 %,90.0 %,768,922,-1499,-1595,60.0 %,85.7 %
VEA,14d RSI VEA LT32 - L VEA,0.7 %,2.8 %,348,1401,100.0 %,6.0 %,0.7 %,46.7 %,0.0 %,-2.0 %,1,5,0.1,0.4,100.0 %,80.0 %,,2.5,348,276,0.7 %,0.6 %,4,2,0,1,1,3,0,1,1,2,0,0,1,3,,4,1,4,,10.1,0,2.4,0,-151,0.0 %,-0.3 %,0,-151,0.0 %,-0.3 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,348,382,0,-151,100.0 %,100.0 %
VEU,11d RSI VEU LT31 - L VEU,5.7 %,4.9 %,2840,2481,8.8 %,9.2 %,64.2 %,53.9 %,0.0 %,-1.9 %,4,8,0.3,0.7,100.0 %,75.0 %,,2.1,710,302,1.4 %,0.6 %,3,1.9,0,1,4,2,0,1,4,4,0,0,4,5,,3,4,6,,6.4,3.8,2.5,0,-264,0.0 %,-0.5 %,0,-264,0.0 %,-0.5 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,85.7 %,710,478,0,-225,100.0 %,100.0 %
VGIT,20d RSI VGIT LT38 - L VGIT,1.2 %,2.2 %,602,1130,15.5 %,8.8 %,7.8 %,25.7 %,-0.4 %,-0.5 %,7,7,0.6,0.6,85.7 %,100.0 %,0.7,,86,159,0.2 %,0.3 %,3,2.1,1,0,3,7,1,0,3,7,1,0,2,5,6,,6,7,4.1,,1.8,4.4,-393,0,-0.4 %,0.0 %,-393,0,-0.4 %,0.0 %,-32,0,-0.0 %,0.0 %,85.7 %,100.0 %,85.7 %,100.0 %,85.7 %,100.0 %,133,159,-197,0,75.0 %,100.0 %
VGK,13d RSI VGK LT33 - L VGK,2.1 %,1.8 %,1046,902,10.5 %,5.2 %,19.9 %,34.7 %,-0.3 %,-1.5 %,5,4,0.4,0.3,60.0 %,75.0 %,5.5,,209,222,0.4 %,0.4 %,2.8,2.2,1,1,1,2,1,1,2,2,0,0,3,3,1.5,3,3,3,8.2,,1.6,2.9,-274,0,-0.3 %,0.0 %,-274,0,-0.3 %,0.0 %,0,0,0.0 %,0.0 %,60.0 %,75.0 %,60.0 %,75.0 %,75.0 %,75.0 %,397,297,-72,0,100.0 %,100.0 %
VGLT,4d RSI VGLT LT14 - L VGLT,2.2 %,3.7 %,1120,1886,12.1 %,8.8 %,18.5 %,42.9 %,-2.0 %,-3.0 %,5,6,0.4,0.5,80.0 %,83.3 %,0.5,7.5,224,308,0.4 %,0.6 %,4.8,2.7,1,1,4,5,1,1,4,5,1,1,4,4,4,5,4,5,2.1,37.4,0.7,2.5,-2042,-51,-2.0 %,-0.1 %,-2042,-51,-2.0 %,-0.1 %,-2042,-51,-2.0 %,-0.1 %,80.0 %,83.3 %,80.0 %,83.3 %,80.0 %,83.3 %,535,380,-1021,-51,80.0 %,80.0 %
VGT,6d RSI VGT LT22 - L VGT,9.2 %,8.4 %,4591,4234,8.4 %,8.0 %,109.6 %,105.9 %,0.0 %,-2.5 %,4,5,0.3,0.4,100.0 %,100.0 %,,,1148,816,2.3 %,1.6 %,2.8,3,0,0,4,5,0,0,4,5,0,0,4,4,,,4,5,,,3.5,3.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1148,816,0,0,100.0 %,100.0 %
VHT,9d RSI VHT LT23 - L VHT,-0.1 %,6.8 %,-39,3424,8.3 %,5.6 %,-0.9 %,122.3 %,-1.3 %,-1.4 %,3,4,0.2,0.3,66.7 %,100.0 %,0.5,,-13,830,-0.0 %,1.7 %,4,2.5,1,0,2,4,1,0,2,4,1,0,2,3,2,,2,4,0.9,,0,4.3,-1310,0,-1.3 %,0.0 %,-1310,0,-1.3 %,0.0 %,-1310,0,-1.3 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,308,830,-655,0,66.7 %,100.0 %
VIG,5d RSI VIG LT17 - L VIG,3.9 %,4.8 %,1938,2418,8.2 %,7.6 %,47.0 %,63.6 %,0.0 %,-2.0 %,3,5,0.2,0.4,100.0 %,100.0 %,,,646,471,1.3 %,0.9 %,4,2.8,0,0,3,5,0,0,3,5,0,0,3,4,,,3,5,,,3.9,5.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,646,471,0,0,100.0 %,100.0 %
VIGI,9d RSI VIGI LT26 - L VIGI,0.5 %,2.5 %,266,1232,7.1 %,6.4 %,7.5 %,38.5 %,0.0 %,-2.7 %,3,5,0.2,0.4,66.7 %,80.0 %,10.5,0.7,89,245,0.2 %,0.5 %,3.3,2.2,1,1,2,3,1,1,2,2,1,0,2,3,2,4,2,4,21,2.6,1.8,1,-27,-752,-0.0 %,-1.5 %,-27,-752,-0.0 %,-1.5 %,-27,0,-0.0 %,0.0 %,66.7 %,80.0 %,66.7 %,80.0 %,66.7 %,75.0 %,140,494,-13,-752,66.7 %,100.0 %
VLUE,5d RSI VLUE LT12 - L VLUE,0.4 %,3.6 %,196,1814,10.1 %,5.6 %,3.9 %,64.8 %,-3.0 %,-2.9 %,3,3,0.2,0.2,66.7 %,100.0 %,0.6,,65,593,0.1 %,1.2 %,5,3.7,1,0,2,3,1,0,2,3,1,0,2,3,2,,2,3,1.1,,0.1,9.8,-3152,0,-3.2 %,0.0 %,-3152,0,-3.2 %,0.0 %,-3152,0,-3.2 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,886,593,-1576,0,66.7 %,100.0 %
VMBS,4d RSI VMBS LT17 - L VMBS,1.0 %,4.5 %,519,2261,12.5 %,14.4 %,8.3 %,31.4 %,-0.7 %,-2.4 %,6,9,0.5,0.8,66.7 %,77.8 %,1.2,2.8,87,245,0.2 %,0.5 %,3.7,3,2,1,4,4,2,1,4,4,2,1,4,4,2,3.5,4,7,2.5,9.7,0.9,3.1,-714,-254,-0.7 %,-0.5 %,-714,-254,-0.7 %,-0.5 %,-714,0,-0.7 %,0.0 %,66.7 %,77.8 %,66.7 %,77.8 %,66.7 %,77.8 %,219,351,-179,-127,66.7 %,85.7 %
VNLA,3d RSI VNLA LT69 - L VNLA,3.7 %,4.5 %,1864,2288,56.4 %,61.6 %,6.6 %,7.4 %,-0.0 %,-0.4 %,31,36,2.6,3,96.8 %,97.2 %,5.5,,60,62,0.1 %,0.1 %,3.6,3.3,1,1,28,29,1,1,26,27,0,0,12,12,30,35,30,35,163.8,,9.9,11.6,-23,0,-0.0 %,0.0 %,-23,0,-0.0 %,0.0 %,0,0,0.0 %,0.0 %,96.8 %,97.2 %,96.8 %,97.2 %,96.6 %,97.1 %,63,63,-11,0,100.0 %,100.0 %
VNM,7d RSI VNM LT23 - L VNM,-0.7 %,16.4 %,-335,8290,19.0 %,7.2 %,-3.5 %,230.3 %,-0.9 %,-2.0 %,6,7,0.5,0.6,33.3 %,100.0 %,1.7,,-56,1101,-0.1 %,2.2 %,4,1.6,2,0,1,7,2,0,1,7,2,0,1,6,0.5,,2,7,0.9,,-0.2,7.4,-3121,0,-3.1 %,0.0 %,-3121,0,-3.1 %,0.0 %,-3121,0,-3.1 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,974,1101,-571,0,40.0 %,100.0 %
VNQ,14d RSI VNQ LT29 - L VNQ,1.2 %,0.9 %,583,475,100.0 %,6.0 %,1.2 %,15.8 %,0.0 %,-5.7 %,1,3,0.1,0.2,100.0 %,66.7 %,,0.7,583,174,1.2 %,0.3 %,4,4,0,1,1,2,0,1,1,2,0,1,1,2,,2,1,2,,1.3,0,0.2,0,-1679,0.0 %,-3.4 %,0,-1679,0.0 %,-3.4 %,0,-1679,0.0 %,-3.4 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,583,1101,0,-1679,100.0 %,66.7 %
VNQI,20d RSI VNQI LT34 - L VNQI,0.7 %,5.2 %,336,2611,100.0 %,5.6 %,0.7 %,93.2 %,0.0 %,-1.1 %,1,4,0.1,0.3,100.0 %,100.0 %,,,336,636,0.7 %,1.3 %,2,2.5,0,0,1,4,0,0,1,4,0,0,1,2,,,1,4,,,0,4.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,336,636,0,0,100.0 %,100.0 %
VO,13d RSI VO LT28 - L VO,1.4 %,6.8 %,686,3431,100.0 %,6.8 %,1.4 %,100.9 %,0.0 %,-1.1 %,1,5,0.1,0.4,100.0 %,100.0 %,,,686,663,1.4 %,1.3 %,2,2.4,0,0,1,5,0,0,1,5,0,0,1,4,,,1,5,,,0,11.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,686,663,0,0,100.0 %,100.0 %
VOE,6d RSI VOE LT12 - L VOE,-2.5 %,1.8 %,-1244,907,100.0 %,5.2 %,-2.5 %,34.9 %,0.0 %,-3.2 %,1,3,0.1,0.2,0.0 %,100.0 %,0,,-1244,299,-2.5 %,0.6 %,4,3.3,1,0,0,3,1,0,0,3,1,0,0,3,0,,0,3,0,,0,2.8,-2488,0,-2.5 %,0.0 %,-2488,0,-2.5 %,0.0 %,-2488,0,-2.5 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,299,-1244,0,0.0 %,100.0 %
VONG,10d RSI VONG LT35 - L VONG,3.6 %,8.6 %,1813,4356,19.0 %,8.8 %,19.0 %,99.0 %,0.0 %,-2.4 %,4,6,0.3,0.5,100.0 %,66.7 %,,6.8,453,700,0.9 %,1.4 %,4,2.7,0,1,4,3,0,1,4,3,0,1,4,3,,2,4,4,,13.5,2.4,2.6,0,-196,0.0 %,-0.4 %,0,-196,0.0 %,-0.4 %,0,-140,0.0 %,-0.3 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,453,1134,0,-168,100.0 %,80.0 %
VONV,4d RSI VONV LT13 - L VONV,0.6 %,5.0 %,308,2535,10.6 %,12.0 %,5.8 %,42.2 %,-2.8 %,-2.6 %,4,7,0.3,0.6,75.0 %,85.7 %,0.4,2.1,77,353,0.2 %,0.7 %,5.5,3.3,1,1,3,4,1,1,3,4,1,1,3,3,3,6,3,6,1.2,12.7,0.2,2.3,-2854,-211,-2.9 %,-0.4 %,-2854,-211,-2.9 %,-0.4 %,-2854,-211,-2.9 %,-0.4 %,75.0 %,85.7 %,75.0 %,85.7 %,75.0 %,85.7 %,578,448,-1427,-211,75.0 %,80.0 %
VOO,5d RSI VOO LT20 - L VOO,10.0 %,6.3 %,4978,3157,12.2 %,8.4 %,81.5 %,75.2 %,0.0 %,-2.3 %,5,6,0.4,0.5,100.0 %,83.3 %,,1.9,996,511,2.0 %,1.0 %,3.4,2.5,0,1,5,3,0,1,5,3,0,1,5,3,,5,5,5,,9.7,5.5,2.8,0,-351,0.0 %,-0.7 %,0,-351,0.0 %,-0.7 %,0,-351,0.0 %,-0.7 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,996,683,0,-351,100.0 %,80.0 %
