,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2022 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THD,20d RSI THD LT32 - L THD,1.3 %,5.0 %,664,2476,100.0 %,5.2 %,1.3 %,96.0 %,0.0 %,-1.4 %,1,6,0.1,0.5,100.0 %,100.0 %,,,664,405,1.3 %,0.8 %,1,1.2,0,0,1,6,0,0,1,6,0,0,1,3,,,1,6,,,0,6.5,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,664,405,0,0,100.0 %,100.0 %
TIP,16d RSI TIP LT40 - L TIP,4.7 %,1.3 %,2340,636,47.7 %,7.9 %,9.8 %,16.0 %,-2.0 %,-2.3 %,21,5,1.8,0.4,61.9 %,80.0 %,1.3,0.9,111,127,0.2 %,0.2 %,3.9,3,3,1,3,4,3,1,3,4,1,1,3,2,1.6,4,13,4,2.1,3.6,1.4,1.4,-2091,-245,-2.1 %,-0.5 %,-2091,-245,-2.1 %,-0.5 %,-1502,-245,-1.5 %,-0.5 %,61.9 %,80.0 %,61.9 %,80.0 %,65.0 %,80.0 %,343,220,-264,-245,77.8 %,66.7 %
TIPX,13d RSI TIPX LT37 - L TIPX,0.7 %,2.7 %,348,1364,37.6 %,6.8 %,1.8 %,40.4 %,-2.7 %,-0.4 %,16,6,1.3,0.5,56.2 %,100.0 %,0.9,,22,225,0.0 %,0.5 %,4,1.8,3,0,3,6,3,0,3,5,1,0,2,5,1.3,,9,6,1.2,,0.3,3.2,-2717,0,-2.7 %,0.0 %,-2717,0,-2.7 %,0.0 %,-2717,0,-2.7 %,0.0 %,56.2 %,100.0 %,56.2 %,100.0 %,56.2 %,100.0 %,222,225,-235,0,75.0 %,100.0 %
TLH,4d RSI TLH LT10 - L TLH,2.2 %,0.7 %,1123,330,9.6 %,5.2 %,23.4 %,12.8 %,-1.7 %,-2.9 %,5,3,0.4,0.2,80.0 %,66.7 %,0.6,1.2,225,110,0.4 %,0.2 %,2.8,3.3,1,1,3,2,1,1,3,2,1,1,3,1,4,2,4,2,2.3,2.3,0.9,0.7,-1740,-247,-1.7 %,-0.5 %,-1740,-247,-1.7 %,-0.5 %,-1740,-247,-1.7 %,-0.5 %,80.0 %,66.7 %,80.0 %,66.7 %,80.0 %,66.7 %,498,289,-870,-247,80.0 %,50.0 %
TLT,4d RSI TLT LT10 - L TLT,1.7 %,2.5 %,841,1242,10.6 %,5.2 %,15.9 %,48.1 %,0.0 %,-3.0 %,3,3,0.2,0.2,66.7 %,66.7 %,1.2,4.2,280,412,0.6 %,0.8 %,3.7,3.3,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2.4,8.5,0.6,1.7,-1210,-165,-1.2 %,-0.3 %,-1210,-165,-1.2 %,-0.3 %,-1210,-165,-1.2 %,-0.3 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,723,701,-605,-165,66.7 %,50.0 %
TMF,4d RSI TMF LT10 - L TMF,3.5 %,7.2 %,1751,3573,10.6 %,5.2 %,33.1 %,138.5 %,-0.1 %,-8.9 %,3,3,0.2,0.2,33.3 %,66.7 %,3.7,3.3,584,1181,1.2 %,2.4 %,3.7,3.3,1,1,1,2,1,1,1,2,1,1,1,1,0.5,2,1,2,1.8,6.6,0.4,1.6,-3977,-637,-4.0 %,-1.3 %,-3977,-637,-4.0 %,-1.3 %,-3977,-637,-4.0 %,-1.3 %,33.3 %,66.7 %,33.3 %,66.7 %,33.3 %,66.7 %,3815,2090,-1032,-637,33.3 %,50.0 %
TMV,4d RSI TMV LT20 - L TMV,31.2 %,35.0 %,15585,17500,11.3 %,12.7 %,276.5 %,275.6 %,-1.7 %,-5.4 %,7,10,0.6,0.8,85.7 %,100.0 %,2.5,,2226,1532,4.5 %,3.1 %,2.1,2.2,1,0,6,10,1,0,6,10,1,0,4,7,6,,6,10,14.8,,3.4,5,-2258,0,-2.3 %,0.0 %,-2258,0,-2.3 %,0.0 %,-2258,0,-2.3 %,0.0 %,85.7 %,100.0 %,85.7 %,100.0 %,85.7 %,100.0 %,2786,1532,-1129,0,80.0 %,100.0 %
TNA,21d RSI TNA LT39 - L TNA,58.3 %,22.9 %,29155,11473,29.6 %,5.2 %,197.2 %,444.8 %,-6.9 %,-8.9 %,13,4,1.1,0.3,76.9 %,100.0 %,1.2,,2243,2653,4.5 %,5.3 %,3.2,2.2,1,0,5,4,1,0,4,4,1,0,4,3,3.3,,10,4,3.8,,2.1,9.8,-10451,0,-10.5 %,0.0 %,-10451,0,-10.5 %,0.0 %,-10451,0,-10.5 %,0.0 %,76.9 %,100.0 %,76.9 %,100.0 %,75.0 %,100.0 %,3941,2653,-3417,0,71.4 %,100.0 %
TOTL,21d RSI TOTL LT36 - L TOTL,-4.0 %,0.9 %,-2001,458,51.2 %,5.2 %,-7.8 %,17.8 %,-5.8 %,-0.4 %,20,3,1.7,0.2,45.0 %,66.7 %,0.6,6.3,-100,152,-0.2 %,0.3 %,4.5,3.3,7,1,2,1,6,1,2,1,7,0,1,2,0.8,2,9,2,0.5,12.7,-1.3,1.9,-3696,-39,-3.7 %,-0.1 %,-3527,-39,-3.5 %,-0.1 %,-5843,0,-5.8 %,0.0 %,45.0 %,66.7 %,45.0 %,66.7 %,47.4 %,66.7 %,211,248,-355,-39,22.2 %,100.0 %
TQQQ,6d RSI TQQQ LT22 - L TQQQ,22.7 %,26.8 %,11330,13374,12.1 %,6.8 %,186.6 %,396.5 %,-0.7 %,-8.2 %,6,5,0.5,0.4,66.7 %,100.0 %,1.4,,1888,2464,3.8 %,4.9 %,3.8,2.4,1,0,2,5,1,0,2,5,1,0,2,5,2,,4,5,2.7,,1.1,2.8,-12439,0,-12.4 %,0.0 %,-12439,0,-12.4 %,0.0 %,-12439,0,-12.4 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,4482,2464,-3298,0,66.7 %,100.0 %
TUR,16d RSI TUR LT32 - L TUR,2.5 %,21.5 %,1226,10766,100.0 %,8.7 %,2.5 %,246.7 %,0.0 %,-5.3 %,1,6,0.1,0.5,100.0 %,83.3 %,,5.9,1226,1686,2.5 %,3.4 %,2,2.7,0,1,1,5,0,1,1,4,0,1,1,4,,5,1,5,,29.7,0,2.2,0,-353,0.0 %,-0.7 %,0,-353,0.0 %,-0.7 %,0,-353,0.0 %,-0.7 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,80.0 %,1226,2094,0,-353,100.0 %,80.0 %
TWM,7d RSI TWM LT19 - L TWM,5.6 %,4.7 %,2813,2346,75.0 %,5.2 %,7.5 %,91.0 %,0.0 %,-5.3 %,2,3,0.2,0.2,100.0 %,100.0 %,,,1407,776,2.8 %,1.6 %,2,3.3,0,0,2,3,0,0,2,3,0,0,1,3,,,2,3,,,117.6,1.7,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1407,776,0,0,100.0 %,100.0 %
TZA,4d RSI TZA LT15 - L TZA,0.8 %,11.0 %,422,5481,29.3 %,9.9 %,2.9 %,110.5 %,0.0 %,-9.0 %,3,5,0.2,0.4,66.7 %,60.0 %,0.5,1.9,141,1098,0.3 %,2.2 %,6.3,4,1,1,2,3,1,1,2,3,1,1,1,3,2,1.5,2,3,1.1,2.9,0.1,1.1,-12412,-1673,-12.4 %,-3.4 %,-12412,-1673,-12.4 %,-3.4 %,-8238,-1673,-8.2 %,-3.4 %,66.7 %,60.0 %,66.7 %,60.0 %,66.7 %,60.0 %,3314,2788,-6206,-1437,50.0 %,60.0 %
UAE,6d RSI UAE LT28 - L UAE,4.2 %,9.8 %,2106,4927,28.9 %,11.1 %,14.6 %,88.7 %,-0.9 %,-1.6 %,10,6,0.8,0.5,70.0 %,100.0 %,0.7,,211,791,0.4 %,1.6 %,3.5,3.7,1,0,4,6,1,0,4,6,1,0,2,4,2.3,,7,6,1.6,,0.5,4.8,-5768,0,-5.8 %,0.0 %,-5768,0,-5.8 %,0.0 %,-5424,0,-5.4 %,0.0 %,70.0 %,100.0 %,70.0 %,100.0 %,70.0 %,100.0 %,837,791,-1252,0,57.1 %,100.0 %
UBND,5d RSI UBND LT22 - L UBND,-3.8 %,0.4 %,-1897,193,50.5 %,11.1 %,-7.5 %,3.5 %,-4.8 %,-0.6 %,14,3,1.2,0.2,42.9 %,66.7 %,0.6,1.1,-135,65,-0.3 %,0.1 %,6.3,8.3,3,1,2,2,2,1,2,2,2,0,2,1,0.8,2,6,2,0.4,2.2,-1,0.6,-4228,-167,-4.2 %,-0.3 %,-4228,-167,-4.2 %,-0.3 %,-985,0,-1.0 %,0.0 %,42.9 %,66.7 %,42.9 %,66.7 %,46.2 %,66.7 %,256,181,-429,-167,42.9 %,100.0 %
UCO,3d RSI UCO LT13 - L UCO,20.0 %,47.4 %,10015,23720,15.7 %,9.5 %,127.2 %,498.1 %,0.0 %,-10.4 %,5,6,0.4,0.5,80.0 %,100.0 %,2.1,,2003,3393,4.0 %,6.8 %,2.8,3,1,0,4,6,1,0,4,6,1,0,3,5,4,,4,6,8.5,,2.1,3.6,-2687,0,-2.7 %,0.0 %,-2687,0,-2.7 %,0.0 %,-2687,0,-2.7 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,2840,3393,-1344,0,75.0 %,100.0 %
UDN,14d RSI UDN LT29 - L UDN,1.4 %,1.7 %,702,869,19.5 %,5.6 %,7.2 %,31.3 %,-1.5 %,-0.5 %,8,5,0.7,0.4,62.5 %,100.0 %,1.1,,88,173,0.2 %,0.3 %,2.6,1.8,1,0,2,5,1,0,2,5,1,0,3,3,1.7,,5,5,1.8,,0.7,7.9,-1513,0,-1.5 %,0.0 %,-1513,0,-1.5 %,0.0 %,-852,0,-0.9 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,62.5 %,100.0 %,323,173,-305,0,80.0 %,100.0 %
UDOW,19d RSI UDOW LT39 - L UDOW,24.8 %,30.7 %,12396,15331,33.5 %,6.8 %,74.0 %,454.5 %,-8.2 %,-4.5 %,12,4,1,0.3,75.0 %,100.0 %,1.1,,1033,3460,2.1 %,6.9 %,4.2,3.2,1,0,3,4,1,0,4,4,1,0,5,4,3,,9,4,3.3,,1.5,13,-10207,0,-10.2 %,0.0 %,-10207,0,-10.2 %,0.0 %,-7263,0,-7.3 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,81.8 %,100.0 %,1989,3460,-1835,0,85.7 %,100.0 %
UGL,4d RSI UGL LT11 - L UGL,-3.8 %,6.0 %,-1920,3023,34.1 %,5.2 %,-11.3 %,117.2 %,0.0 %,-4.8 %,2,4,0.2,0.3,50.0 %,75.0 %,0.3,2.7,-960,748,-1.9 %,1.5 %,6.5,2.2,1,1,1,2,1,1,1,2,1,1,1,2,1,3,1,3,0.3,8,-0.7,1.6,-5634,-427,-5.6 %,-0.8 %,-5634,-427,-5.6 %,-0.8 %,-5634,-427,-5.6 %,-0.8 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,75.0 %,897,1140,-2817,-427,50.0 %,75.0 %
UITB,19d RSI UITB LT34 - L UITB,-1.7 %,1.1 %,-835,551,38.8 %,6.0 %,-4.3 %,18.5 %,-3.1 %,-0.7 %,16,5,1.3,0.4,37.5 %,80.0 %,1.1,2.7,-52,110,-0.1 %,0.2 %,3.8,2,5,1,2,2,5,1,2,2,3,0,2,3,0.6,4,6,4,0.7,10.9,-0.7,2.2,-3160,-55,-3.2 %,-0.1 %,-3160,-55,-3.2 %,-0.1 %,-2307,0,-2.3 %,0.0 %,37.5 %,80.0 %,37.5 %,80.0 %,37.5 %,80.0 %,275,151,-248,-55,37.5 %,100.0 %
ULST,6d RSI ULST LT35 - L ULST,0.4 %,0.2 %,191,117,42.2 %,32.1 %,0.9 %,0.7 %,-0.2 %,-0.3 %,9,5,0.8,0.4,66.7 %,80.0 %,1.2,0.8,21,23,0.0 %,0.1 %,8.2,15.2,2,1,3,4,2,1,3,4,3,1,2,4,2,4,6,4,2.4,3,1.2,1.1,-118,-58,-0.1 %,-0.1 %,-118,-58,-0.1 %,-0.1 %,-205,-58,-0.2 %,-0.1 %,66.7 %,80.0 %,66.7 %,80.0 %,66.7 %,80.0 %,54,44,-44,-58,50.0 %,80.0 %
UNG,21d RSI UNG LT37 - L UNG,21.0 %,11.9 %,10478,5941,16.5 %,5.2 %,126.8 %,230.3 %,-9.4 %,-5.7 %,5,2,0.4,0.2,80.0 %,100.0 %,0.7,,2096,2897,4.2 %,5.8 %,2.6,5.5,1,0,2,2,1,0,2,2,0,0,3,1,4,,4,2,2.9,,1.2,4.1,-10845,0,-10.8 %,0.0 %,-10845,0,-10.8 %,0.0 %,0,0,0.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,3975,2897,-5422,0,100.0 %,100.0 %
UNL,19d RSI UNL LT39 - L UNL,14.1 %,10.1 %,7071,5063,20.8 %,7.9 %,67.9 %,127.6 %,-5.3 %,-4.9 %,6,4,0.5,0.3,83.3 %,100.0 %,0.7,,1178,1226,2.4 %,2.5 %,3,4,1,0,3,4,1,0,3,4,1,0,2,2,5,,5,4,3.4,,1.3,3.1,-5804,0,-5.8 %,0.0 %,-5804,0,-5.8 %,0.0 %,-1144,0,-1.1 %,0.0 %,83.3 %,100.0 %,83.3 %,100.0 %,83.3 %,100.0 %,1995,1226,-2902,0,75.0 %,100.0 %
UPRO,6d RSI UPRO LT27 - L UPRO,-2.7 %,54.4 %,-1338,27179,21.9 %,9.5 %,-12.2 %,570.8 %,-13.2 %,-5.5 %,10,7,0.8,0.6,60.0 %,100.0 %,0.6,,-134,3216,-0.3 %,6.4 %,4.1,2.4,2,0,4,7,2,0,4,7,3,0,4,7,1.5,,6,7,0.9,,-0.1,6.3,-13211,0,-13.2 %,0.0 %,-13211,0,-13.2 %,0.0 %,-14023,0,-14.0 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,2408,3216,-3946,0,55.6 %,100.0 %
URA,21d RSI URA LT41 - L URA,27.9 %,24.2 %,13950,12111,23.3 %,7.9 %,119.7 %,305.2 %,-8.8 %,-6.9 %,12,6,1,0.5,75.0 %,100.0 %,1.2,,1163,1853,2.3 %,3.7 %,2.7,2.3,1,0,5,6,1,0,7,6,1,0,6,3,3,,9,6,3.7,,1.9,3.9,-9433,0,-9.4 %,0.0 %,-9433,0,-9.4 %,0.0 %,-445,0,-0.4 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,81.8 %,100.0 %,2128,1853,-1735,0,85.7 %,100.0 %
URTH,11d RSI URTH LT31 - L URTH,11.6 %,6.5 %,5820,3243,23.5 %,5.6 %,49.5 %,116.8 %,-2.2 %,-1.8 %,10,3,0.8,0.2,80.0 %,100.0 %,1.4,,582,1062,1.2 %,2.1 %,3.1,3.7,1,0,7,3,1,0,7,3,1,0,5,3,4,,8,3,5.5,,2.4,3,-2504,0,-2.5 %,0.0 %,-2504,0,-2.5 %,0.0 %,-2302,0,-2.3 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,891,1062,-653,0,75.0 %,100.0 %
URTY,21d RSI URTY LT39 - L URTY,58.7 %,23.2 %,29339,11615,29.6 %,5.2 %,198.4 %,450.3 %,-6.9 %,-8.8 %,13,4,1.1,0.3,76.9 %,100.0 %,1.1,,2257,2684,4.5 %,5.4 %,3.2,2.2,1,0,5,4,1,0,4,4,1,0,4,3,3.3,,10,4,3.8,,2.1,9.1,-10524,0,-10.5 %,0.0 %,-10524,0,-10.5 %,0.0 %,-10524,0,-10.5 %,0.0 %,76.9 %,100.0 %,76.9 %,100.0 %,75.0 %,100.0 %,3972,2684,-3459,0,71.4 %,100.0 %
USD,4d RSI USD LT17 - L USD,15.9 %,32.1 %,7938,16050,16.3 %,6.3 %,97.6 %,505.6 %,-4.4 %,-3.4 %,8,5,0.7,0.4,62.5 %,100.0 %,2.3,,992,2871,2.0 %,5.7 %,3.6,2.2,2,0,2,5,2,0,2,5,1,0,2,5,1.7,,5,5,3.9,,1.6,7,-4801,0,-4.8 %,0.0 %,-4801,0,-4.8 %,0.0 %,-767,0,-0.8 %,0.0 %,62.5 %,100.0 %,62.5 %,100.0 %,62.5 %,100.0 %,2144,2871,-928,0,71.4 %,100.0 %
USDU,8d RSI USDU LT29 - L USDU,0.5 %,4.5 %,270,2261,4.7 %,5.6 %,11.5 %,81.4 %,-0.9 %,-0.1 %,3,6,0.2,0.5,66.7 %,100.0 %,0.8,,90,370,0.2 %,0.7 %,2.7,1.2,1,0,1,6,1,0,1,5,1,0,1,5,2,,2,6,1.6,,0.4,8,-905,0,-0.9 %,0.0 %,-905,0,-0.9 %,0.0 %,-905,0,-0.9 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,361,370,-452,0,66.7 %,100.0 %
USFR,3d RSI USFR LT33 - L USFR,0.8 %,0.2 %,377,118,50.4 %,94.0 %,1.5 %,0.2 %,0.0 %,-0.1 %,9,3,0.8,0.2,100.0 %,100.0 %,,,42,39,0.1 %,0.1 %,6.7,25.3,0,0,9,3,0,0,9,3,0,0,6,2,,,9,3,,,5.6,12.2,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,42,39,0,0,100.0 %,100.0 %
USHY,11d RSI USHY LT36 - L USHY,4.1 %,2.5 %,2037,1229,45.1 %,6.8 %,9.0 %,36.4 %,-1.7 %,-1.1 %,17,5,1.4,0.4,64.7 %,80.0 %,1,3.4,120,244,0.2 %,0.5 %,3.9,2.4,2,1,6,3,2,0,6,4,1,1,2,2,1.8,4,11,4,1.8,13.5,1,2.5,-1585,-97,-1.6 %,-0.2 %,-1585,0,-1.6 %,0.0 %,-1107,-97,-1.1 %,-0.2 %,64.7 %,80.0 %,64.7 %,80.0 %,64.7 %,100.0 %,408,329,-409,-97,62.5 %,75.0 %
USIG,5d RSI USIG LT16 - L USIG,1.3 %,2.8 %,652,1397,21.7 %,6.0 %,6.0 %,46.9 %,-1.9 %,-0.7 %,8,5,0.7,0.4,75.0 %,80.0 %,0.5,3.7,82,277,0.2 %,0.6 %,3.9,2,1,1,3,4,1,1,3,4,1,1,2,3,3,4,6,4,1.5,15,0.6,2.7,-1448,-99,-1.4 %,-0.2 %,-1448,-99,-1.4 %,-0.2 %,-1448,-99,-1.4 %,-0.2 %,75.0 %,80.0 %,75.0 %,80.0 %,75.0 %,80.0 %,308,371,-599,-99,66.7 %,75.0 %
USMC,10d RSI USMC LT33 - L USMC,4.8 %,10.3 %,2408,5142,30.1 %,7.1 %,16.0 %,144.0 %,-2.5 %,-1.8 %,11,5,0.9,0.4,63.6 %,100.0 %,1,,219,991,0.4 %,2.0 %,4.1,2.6,2,0,5,5,2,0,5,5,1,0,4,4,1.8,,7,5,1.7,,0.8,4.1,-2645,0,-2.6 %,0.0 %,-2645,0,-2.6 %,0.0 %,-2338,0,-2.3 %,0.0 %,63.6 %,100.0 %,63.6 %,100.0 %,63.6 %,100.0 %,852,991,-889,0,71.4 %,100.0 %
USMV,9d RSI USMV LT33 - L USMV,4.2 %,9.3 %,2123,4667,31.6 %,9.9 %,13.4 %,94.1 %,-2.8 %,-1.9 %,10,6,0.8,0.5,70.0 %,100.0 %,0.7,,212,750,0.4 %,1.5 %,4.8,3.2,2,0,6,6,2,0,6,5,2,0,4,5,2.3,,7,6,1.7,,0.7,5.6,-2908,0,-2.9 %,0.0 %,-2908,0,-2.9 %,0.0 %,-808,0,-0.8 %,0.0 %,70.0 %,100.0 %,70.0 %,100.0 %,70.0 %,100.0 %,763,750,-1073,0,57.1 %,100.0 %
USO,3d RSI USO LT12 - L USO,8.6 %,22.8 %,4310,11406,14.2 %,9.5 %,60.8 %,239.5 %,0.0 %,-6.0 %,4,6,0.3,0.5,75.0 %,100.0 %,6.2,,1077,1755,2.2 %,3.5 %,3.2,3,1,0,3,6,1,0,3,6,1,0,2,5,3,,3,6,18.5,,2.1,3.7,-492,0,-0.5 %,0.0 %,-492,0,-0.5 %,0.0 %,-492,0,-0.5 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,1519,1755,-246,0,66.7 %,100.0 %
USOI,5d RSI USOI LT16 - L USOI,7.6 %,20.9 %,3802,10468,4.7 %,5.6 %,161.0 %,376.8 %,0.0 %,-5.8 %,2,4,0.2,0.3,100.0 %,100.0 %,,,1901,2438,3.8 %,4.9 %,1.5,2.5,0,0,2,4,0,0,2,4,0,0,2,4,,,2,4,,,3.1,6.9,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1901,2438,0,0,100.0 %,100.0 %
USRT,4d RSI USRT LT21 - L USRT,-4.0 %,12.7 %,-2013,6327,24.9 %,6.0 %,-16.2 %,212.6 %,-10.1 %,-1.3 %,12,5,1,0.4,58.3 %,100.0 %,0.5,,-168,1209,-0.3 %,2.4 %,4.1,2,2,0,3,5,2,0,3,5,2,0,3,4,1.4,,7,5,0.8,,-0.4,4.5,-6060,0,-6.1 %,0.0 %,-6060,0,-6.1 %,0.0 %,-3934,0,-3.9 %,0.0 %,58.3 %,100.0 %,58.3 %,100.0 %,58.3 %,100.0 %,918,1209,-1688,0,55.6 %,100.0 %
USTB,6d RSI USTB LT27 - L USTB,-0.7 %,0.5 %,-369,233,36.9 %,6.0 %,-2.0 %,7.8 %,-1.2 %,-0.1 %,14,5,1.2,0.4,50.0 %,100.0 %,0.6,,-26,47,-0.1 %,0.1 %,4.4,2,3,0,2,5,3,0,2,5,3,0,3,4,1,,7,5,0.6,,-0.6,3.9,-468,0,-0.5 %,0.0 %,-468,0,-0.5 %,0.0 %,-1248,0,-1.2 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,46.2 %,100.0 %,90,47,-142,0,50.0 %,100.0 %
UTES,14d RSI UTES LT33 - L UTES,1.0 %,1.1 %,520,543,19.9 %,5.2 %,5.2 %,21.1 %,-4.5 %,-3.0 %,6,3,0.5,0.2,66.7 %,66.7 %,0.6,0.9,87,185,0.2 %,0.4 %,5.2,3.3,2,1,3,1,2,1,3,1,2,1,3,1,2,2,4,2,1.2,1.8,0.2,0.5,-4779,-732,-4.8 %,-1.5 %,-4779,-732,-4.8 %,-1.5 %,-4278,-732,-4.3 %,-1.5 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,66.7 %,727,643,-1195,-732,60.0 %,66.7 %
UTSL,13d RSI UTSL LT30 - L UTSL,10.9 %,15.4 %,5439,7680,14.2 %,5.2 %,76.5 %,297.7 %,-8.5 %,-6.7 %,5,3,0.4,0.2,60.0 %,100.0 %,1.4,,1088,2484,2.2 %,5.0 %,4.2,3.3,2,0,2,3,2,0,2,3,1,0,2,3,1.5,,3,3,2.1,,0.7,2,-9998,0,-10.0 %,0.0 %,-9998,0,-10.0 %,0.0 %,-8898,0,-8.9 %,0.0 %,60.0 %,100.0 %,60.0 %,100.0 %,60.0 %,100.0 %,3479,2484,-2500,0,75.0 %,100.0 %
UUP,18d RSI UUP LT39 - L UUP,1.5 %,3.2 %,755,1625,72.4 %,6.3 %,2.1 %,51.2 %,-0.5 %,-0.2 %,5,6,0.4,0.5,80.0 %,100.0 %,1,,151,267,0.3 %,0.5 %,3,1.7,1,0,3,6,1,0,3,5,0,0,2,3,4,,4,6,4.1,,1.5,7.4,-490,0,-0.5 %,0.0 %,-490,0,-0.5 %,0.0 %,0,0,0.0 %,0.0 %,80.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,250,267,-245,0,100.0 %,100.0 %
UVXY,14d RSI UVXY LT30 - L UVXY,11.1 %,4.2 %,5563,2115,21.5 %,5.6 %,51.7 %,76.2 %,0.0 %,-11.0 %,4,3,0.3,0.2,100.0 %,66.7 %,,0.9,1391,773,2.8 %,1.6 %,3.8,3.7,0,1,4,2,0,1,4,2,0,1,3,1,,2,4,2,,1.8,4.3,0.5,0,-2918,0.0 %,-5.8 %,0,-2918,0.0 %,-5.8 %,0,-1508,0.0 %,-3.0 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,1391,2619,0,-2918,100.0 %,50.0 %
UWM,20d RSI UWM LT39 - L UWM,37.0 %,10.8 %,18475,5406,26.3 %,5.6 %,140.3 %,194.6 %,-4.5 %,-9.0 %,12,4,1,0.3,75.0 %,100.0 %,1.3,,1540,1303,3.1 %,2.6 %,3,2.5,1,0,4,4,1,0,4,4,1,0,4,3,3,,9,4,3.9,,2,5,-6886,0,-6.9 %,0.0 %,-6886,0,-6.9 %,0.0 %,-6886,0,-6.9 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,72.7 %,100.0 %,2772,1303,-2158,0,71.4 %,100.0 %
VB,11d RSI VB LT41 - L VB,23.0 %,22.0 %,11498,11008,39.5 %,19.1 %,58.2 %,115.6 %,-3.9 %,-4.3 %,24,11,2,0.9,75.0 %,81.8 %,0.8,5.1,479,919,1.0 %,1.8 %,3,3.4,1,2,6,5,1,2,5,5,1,1,4,4,3,4.5,18,9,2.4,22.8,1.9,3.8,-4468,-464,-4.5 %,-0.9 %,-4468,-464,-4.5 %,-0.9 %,-4002,-238,-4.0 %,-0.5 %,75.0 %,81.8 %,75.0 %,81.8 %,72.7 %,81.8 %,1096,1175,-1373,-232,70.0 %,87.5 %
VBK,6d RSI VBK LT16 - L VBK,7.7 %,11.6 %,3843,5775,9.3 %,5.2 %,82.3 %,223.9 %,0.0 %,-3.3 %,3,4,0.2,0.3,66.7 %,100.0 %,2.8,,1281,1389,2.6 %,2.8 %,4.7,2.2,1,0,2,4,1,0,2,4,1,0,2,4,2,,2,4,5.7,,1.3,4.1,-1643,0,-1.6 %,0.0 %,-1643,0,-1.6 %,0.0 %,-1643,0,-1.6 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,2332,1389,-821,0,66.7 %,100.0 %
VBR,19d RSI VBR LT43 - L VBR,18.1 %,13.8 %,9072,6911,33.3 %,7.5 %,54.4 %,183.3 %,-4.3 %,-3.3 %,19,7,1.6,0.6,73.7 %,100.0 %,1,,477,935,1.0 %,1.9 %,3.1,1.7,1,0,4,7,1,0,4,7,1,0,6,5,2.8,,14,7,2.8,,1.9,6.2,-4976,0,-5.0 %,0.0 %,-4976,0,-5.0 %,0.0 %,-2711,0,-2.7 %,0.0 %,73.7 %,100.0 %,73.7 %,100.0 %,77.8 %,100.0 %,1014,935,-1024,0,80.0 %,100.0 %
VCIT,5d RSI VCIT LT15 - L VCIT,-0.9 %,2.9 %,-457,1468,15.3 %,6.0 %,-6.0 %,49.3 %,-2.0 %,-0.3 %,6,5,0.5,0.4,50.0 %,100.0 %,0.7,,-76,290,-0.2 %,0.6 %,3.7,2,1,0,2,5,1,0,2,5,1,0,2,3,1,,3,5,0.7,,-0.4,5.3,-1984,0,-2.0 %,0.0 %,-1984,0,-2.0 %,0.0 %,-1984,0,-2.0 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,348,290,-501,0,60.0 %,100.0 %
