,,"Purpose of This Spreadsheet is to Outline the Methodology of System 30
Branches Traded in 2021 OOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIPX,19d RSI TIPX LT54 - L TIPX,1.5 %,0.6 %,766,304,45.6 %,22.1 %,3.4 %,2.7 %,-0.7 %,-5.5 %,26,11,2.2,0.9,69.2 %,81.8 %,0.8,0.3,29,30,0.1 %,0.1 %,2.9,4.1,3,1,7,7,4,1,5,7,2,1,3,6,2.2,4.5,18,9,1.8,1.2,1.3,0.2,-706,-1371,-0.7 %,-2.7 %,-588,-1371,-0.6 %,-2.7 %,-705,-985,-0.7 %,-2.0 %,69.2 %,81.8 %,69.2 %,81.8 %,61.9 %,81.8 %,97,209,-122,-775,66.7 %,85.7 %
TLH,12d RSI TLH LT32 - L TLH,-2.1 %,3.6 %,-1033,1796,22.5 %,7.1 %,-9.2 %,50.5 %,-4.0 %,-0.8 %,9,5,0.8,0.4,44.4 %,100.0 %,0.7,,-115,356,-0.2 %,0.7 %,3.8,2.6,3,0,2,5,4,0,2,5,2,0,1,4,0.8,,4,5,0.6,,-0.6,4,-3395,0,-3.4 %,0.0 %,-3980,0,-4.0 %,0.0 %,-3980,0,-4.0 %,0.0 %,44.4 %,100.0 %,44.4 %,100.0 %,37.5 %,100.0 %,360,356,-495,0,50.0 %,100.0 %
TLT,4d RSI TLT LT10 - L TLT,2.5 %,3.6 %,1237,1788,34.2 %,5.5 %,7.2 %,64.6 %,0.0 %,-1.0 %,3,4,0.2,0.3,66.7 %,100.0 %,4.2,,412,443,0.8 %,0.9 %,3.3,2.5,1,0,2,4,1,0,2,4,1,0,1,3,2,,2,4,8.5,,1.7,4.1,-331,0,-0.3 %,0.0 %,-331,0,-0.3 %,0.0 %,-331,0,-0.3 %,0.0 %,66.7 %,100.0 %,66.7 %,100.0 %,66.7 %,100.0 %,701,443,-165,0,50.0 %,100.0 %
TMF,20d RSI TMF LT38 - L TMF,-13.3 %,10.7 %,-6646,5313,28.0 %,5.9 %,-47.5 %,179.2 %,-23.9 %,-3.9 %,12,4,1,0.3,50.0 %,100.0 %,0.5,,-554,1293,-1.1 %,2.6 %,3.5,2.8,5,0,3,4,4,0,3,4,2,0,2,3,1,,6,4,0.5,,-1.1,2.5,-24312,0,-24.3 %,0.0 %,-24312,0,-24.3 %,0.0 %,-21355,0,-21.4 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,1025,1293,-2132,0,60.0 %,100.0 %
TOTL,21d RSI TOTL LT52 - L TOTL,2.1 %,4.6 %,1071,2287,70.8 %,36.0 %,3.0 %,12.7 %,-1.0 %,-4.7 %,36,14,3,1.2,72.2 %,85.7 %,0.7,6,30,161,0.1 %,0.3 %,3.9,5.5,1,2,6,10,3,2,6,9,2,1,6,5,2.6,6,26,12,1.7,35.8,1.3,5.8,-772,-65,-0.8 %,-0.1 %,-874,-65,-0.9 %,-0.1 %,-720,-65,-0.7 %,-0.1 %,72.2 %,85.7 %,72.2 %,85.7 %,65.5 %,84.6 %,100,193,-154,-32,75.0 %,85.7 %
TWM,5d RSI TWM LT13 - L TWM,4.8 %,7.5 %,2400,3735,4.6 %,5.1 %,104.5 %,145.4 %,0.0 %,-2.6 %,2,3,0.2,0.2,100.0 %,100.0 %,,,1200,1222,2.4 %,2.4 %,3,3.3,0,0,2,3,0,0,2,3,0,0,2,3,,,2,3,,,2.5,4.8,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1200,1222,0,0,100.0 %,100.0 %
TZA,4d RSI TZA LT10 - L TZA,5.3 %,25.8 %,2640,12849,5.6 %,7.5 %,94.6 %,342.2 %,0.0 %,-4.4 %,2,5,0.2,0.4,100.0 %,100.0 %,,,1320,2379,2.6 %,4.8 %,4,2.8,0,0,2,5,0,0,2,5,0,0,2,5,,,2,5,,,2,3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1320,2379,0,0,100.0 %,100.0 %
UDN,4d RSI UDN LT11 - L UDN,0.1 %,1.7 %,31,834,10.6 %,6.3 %,0.6 %,26.4 %,-0.7 %,-0.9 %,3,4,0.2,0.3,66.7 %,75.0 %,0.5,2.7,10,209,0.0 %,0.4 %,2,3,1,1,1,2,1,1,1,2,1,1,1,2,2,3,2,3,1.1,8.2,0.1,1.3,-699,-116,-0.7 %,-0.2 %,-699,-116,-0.7 %,-0.2 %,-699,-116,-0.7 %,-0.2 %,66.7 %,75.0 %,66.7 %,75.0 %,66.7 %,75.0 %,190,317,-350,-116,66.7 %,75.0 %
UGL,10d RSI UGL LT27 - L UGL,0.1 %,19.1 %,44,9495,14.3 %,5.1 %,0.6 %,369.6 %,-0.8 %,-4.3 %,4,4,0.3,0.3,50.0 %,100.0 %,1,,11,2280,0.0 %,4.6 %,3.2,2.2,1,0,2,4,1,0,2,4,1,0,1,3,1,,2,4,1,,0,2,-1375,0,-1.4 %,0.0 %,-1375,0,-1.4 %,0.0 %,-1375,0,-1.4 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,579,2280,-557,0,33.3 %,100.0 %
UITB,16d RSI UITB LT41 - L UITB,-1.7 %,0.1 %,-870,48,29.4 %,11.1 %,-5.9 %,0.9 %,-2.3 %,-6.2 %,11,7,0.9,0.6,36.4 %,85.7 %,0.8,0.2,-79,11,-0.2 %,0.0 %,4.5,3,4,1,2,6,6,1,2,4,4,1,1,3,0.6,6,4,6,0.5,1.1,-1.1,0,-1174,-1577,-1.2 %,-3.1 %,-2250,-715,-2.3 %,-1.4 %,-2552,-715,-2.6 %,-1.4 %,36.4 %,85.7 %,36.4 %,85.7 %,30.0 %,80.0 %,183,276,-229,-1577,20.0 %,75.0 %
ULST,21d RSI ULST LT70 - L ULST,0.4 %,1.5 %,205,736,100.0 %,86.6 %,0.4 %,1.7 %,-0.2 %,-6.5 %,11,37,0.9,3.1,81.8 %,94.6 %,0.6,0.1,19,22,0.0 %,0.0 %,21,4.9,2,1,9,25,2,1,9,19,2,1,6,9,4.5,17.5,9,35,2.8,1.3,1.5,0.3,-233,-2467,-0.2 %,-4.9 %,-233,-2467,-0.2 %,-4.9 %,-233,-1945,-0.2 %,-3.9 %,81.8 %,94.6 %,81.8 %,94.6 %,81.8 %,93.5 %,36,93,-58,-1233,75.0 %,91.7 %
URTH,8d RSI URTH LT23 - L URTH,3.8 %,12.2 %,1913,6096,100.0 %,5.1 %,3.8 %,237.3 %,0.0 %,-7.5 %,1,4,0.1,0.3,100.0 %,75.0 %,,2.8,1913,1497,3.8 %,3.0 %,4,2.2,0,1,1,3,0,1,1,2,0,0,1,2,,3,1,3,,8.3,0,1.6,0,-820,0.0 %,-1.6 %,0,-820,0.0 %,-1.6 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,1913,2269,0,-820,100.0 %,100.0 %
USDU,20d RSI USDU LT34 - L USDU,0.6 %,2.9 %,300,1445,100.0 %,9.9 %,0.6 %,29.2 %,0.0 %,-0.9 %,1,7,0.1,0.6,100.0 %,85.7 %,,2.6,300,205,0.6 %,0.4 %,2,2.6,0,1,1,6,0,1,1,5,0,0,1,4,,6,1,6,,15.5,0,2.6,0,-99,0.0 %,-0.2 %,0,-99,0.0 %,-0.2 %,0,0,0.0 %,0.0 %,100.0 %,85.7 %,100.0 %,85.7 %,100.0 %,83.3 %,300,256,0,-99,100.0 %,100.0 %
USHY,4d RSI USHY LT12 - L USHY,-0.1 %,9.3 %,-32,4628,27.0 %,6.3 %,-0.2 %,146.4 %,-0.2 %,-2.6 %,2,6,0.2,0.5,50.0 %,83.3 %,0.7,50.3,-16,749,-0.0 %,1.5 %,3.5,1.7,1,1,1,4,1,1,1,3,1,0,1,3,1,5,1,5,0.7,251.6,-0.3,3.3,-195,-18,-0.2 %,-0.0 %,-195,-18,-0.2 %,-0.0 %,-195,0,-0.2 %,0.0 %,50.0 %,83.3 %,50.0 %,83.3 %,50.0 %,80.0 %,65,902,-97,-18,50.0 %,100.0 %
USMC,10d RSI USMC LT29 - L USMC,0.8 %,13.4 %,391,6667,100.0 %,5.1 %,0.8 %,259.5 %,0.0 %,-8.5 %,1,4,0.1,0.3,100.0 %,75.0 %,,4.3,391,1640,0.8 %,3.3 %,2,2.2,0,1,1,3,0,1,1,2,0,0,1,2,,3,1,3,,12.8,0,1.5,0,-555,0.0 %,-1.1 %,0,-555,0.0 %,-1.1 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,391,2371,0,-555,100.0 %,100.0 %
USMV,3d RSI USMV LT13 - L USMV,0.9 %,9.7 %,444,4832,88.9 %,8.3 %,1.0 %,116.4 %,0.0 %,-11.4 %,2,5,0.2,0.4,50.0 %,80.0 %,3.2,0.8,222,979,0.4 %,2.0 %,7,3.2,1,1,1,4,1,1,1,4,1,0,1,3,1,4,1,4,3.2,3.1,0.7,1,-397,-2360,-0.4 %,-4.7 %,-397,-2360,-0.4 %,-4.7 %,-397,0,-0.4 %,0.0 %,50.0 %,80.0 %,50.0 %,80.0 %,50.0 %,80.0 %,643,1814,-198,-2360,50.0 %,100.0 %
USRT,5d RSI USRT LT21 - L USRT,0.6 %,29.8 %,300,14835,100.0 %,7.1 %,0.6 %,417.0 %,0.0 %,-5.5 %,1,6,0.1,0.5,100.0 %,100.0 %,,,300,2247,0.6 %,4.5 %,2,2,0,0,1,6,0,0,1,5,0,0,1,3,,,1,6,,,0,3.3,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,300,2247,0,0,100.0 %,100.0 %
USTB,20d RSI USTB LT56 - L USTB,1.4 %,0.1 %,723,31,69.0 %,19.0 %,2.1 %,0.3 %,-0.2 %,-4.4 %,26,14,2.2,1.2,65.4 %,92.9 %,2.5,0.1,28,5,0.1 %,0.0 %,4.5,2.4,3,1,8,13,3,1,12,7,1,1,6,4,1.9,13,17,13,4.7,1,3,0,-163,-1833,-0.2 %,-3.7 %,-163,-1378,-0.2 %,-2.8 %,-47,-1189,-0.0 %,-2.4 %,65.4 %,92.9 %,65.4 %,92.9 %,72.7 %,87.5 %,54,146,-22,-1833,77.8 %,80.0 %
UTES,5d RSI UTES LT20 - L UTES,-3.2 %,15.6 %,-1578,7754,12.0 %,5.5 %,-26.2 %,280.2 %,-2.8 %,-10.1 %,2,5,0.2,0.4,0.0 %,80.0 %,0,7.1,-789,1494,-1.6 %,3.0 %,8.5,1.8,2,1,0,3,2,1,0,3,2,0,0,3,0,4,0,4,0,28.2,-1.8,2,-3156,-274,-3.2 %,-0.6 %,-3156,-274,-3.2 %,-0.6 %,-3156,0,-3.2 %,0.0 %,0.0 %,80.0 %,0.0 %,80.0 %,0.0 %,80.0 %,0,1936,-789,-274,0.0 %,100.0 %
UVXY,4d RSI UVXY LT11 - L UVXY,-20.7 %,29.4 %,-10368,14618,24.4 %,5.5 %,-85.0 %,528.3 %,-11.6 %,-4.4 %,3,3,0.2,0.2,33.3 %,100.0 %,0.9,,-3456,4485,-6.9 %,9.0 %,12.3,3.7,1,0,1,3,1,0,1,3,1,0,1,3,0.5,,1,3,0.4,,-0.7,9.6,-26667,0,-26.7 %,0.0 %,-26667,0,-26.7 %,0.0 %,-26667,0,-26.7 %,0.0 %,33.3 %,100.0 %,33.3 %,100.0 %,33.3 %,100.0 %,8170,4485,-9269,0,33.3 %,100.0 %
VCSH,21d RSI VCSH LT69 - L VCSH,-0.3 %,0.3 %,-173,147,100.0 %,79.0 %,-0.3 %,0.4 %,-1.2 %,-12.7 %,49,47,4.1,3.9,73.5 %,89.4 %,0.3,0.1,-4,7,-0.0 %,0.0 %,4.1,3.3,4,1,12,15,4,1,8,13,2,1,4,5,2.8,8.4,36,42,0.9,1.1,-0.3,0.1,-521,-3708,-0.5 %,-7.4 %,-521,-2540,-0.5 %,-5.1 %,-973,-2380,-1.0 %,-4.8 %,73.5 %,89.4 %,73.5 %,89.4 %,65.8 %,86.5 %,33,100,-105,-776,58.3 %,83.3 %
VDC,10d RSI VDC LT33 - L VDC,3.4 %,29.4 %,1713,14624,13.4 %,7.5 %,25.6 %,389.4 %,-0.2 %,-9.6 %,4,6,0.3,0.5,75.0 %,83.3 %,5.2,3.4,428,2240,0.9 %,4.5 %,5.8,2.2,1,1,2,5,1,1,2,5,1,0,2,3,3,5,3,5,15.7,16.9,2.5,2.4,-233,-846,-0.2 %,-1.7 %,-233,-846,-0.2 %,-1.7 %,-233,0,-0.2 %,0.0 %,75.0 %,83.3 %,75.0 %,83.3 %,75.0 %,83.3 %,610,2857,-116,-846,75.0 %,100.0 %
VEA,3d RSI VEA LT11 - L VEA,2.7 %,10.4 %,1357,5188,11.2 %,9.1 %,24.3 %,114.1 %,-2.5 %,-7.6 %,7,7,0.6,0.6,71.4 %,85.7 %,0.8,0.6,194,732,0.4 %,1.5 %,2.4,2.3,1,1,5,4,1,1,5,3,1,0,5,5,2.5,6,5,6,2,3.6,0.8,1.4,-2619,-1969,-2.6 %,-3.9 %,-2619,-1969,-2.6 %,-3.9 %,-2619,0,-2.6 %,0.0 %,71.4 %,85.7 %,71.4 %,85.7 %,71.4 %,83.3 %,538,1182,-667,-1969,71.4 %,100.0 %
VFH,7d RSI VFH LT21 - L VFH,6.9 %,19.6 %,3466,9752,5.7 %,5.1 %,121.8 %,379.6 %,0.0 %,-9.7 %,2,4,0.2,0.3,100.0 %,75.0 %,,2.4,1733,2357,3.5 %,4.7 %,2.5,2.2,0,1,2,3,0,1,2,2,0,0,2,2,,3,2,3,,7.1,4.6,1.7,0,-1538,0.0 %,-3.1 %,0,-1538,0.0 %,-3.1 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,1733,3656,0,-1538,100.0 %,100.0 %
VGIT,13d RSI VGIT LT35 - L VGIT,-1.2 %,1.1 %,-600,575,25.0 %,5.5 %,-4.8 %,20.8 %,-1.3 %,-0.2 %,10,5,0.8,0.4,40.0 %,100.0 %,0.4,,-60,115,-0.1 %,0.2 %,4.1,1.8,2,0,2,5,2,0,2,5,1,0,1,3,0.7,,4,5,0.3,,-1.7,3.4,-927,0,-0.9 %,0.0 %,-927,0,-0.9 %,0.0 %,-1080,0,-1.1 %,0.0 %,40.0 %,100.0 %,40.0 %,100.0 %,40.0 %,100.0 %,55,115,-137,0,50.0 %,100.0 %
VGK,4d RSI VGK LT12 - L VGK,-2.0 %,6.5 %,-977,3223,13.1 %,7.1 %,-14.9 %,90.6 %,-3.4 %,-8.3 %,3,5,0.2,0.4,33.3 %,80.0 %,0.9,0.6,-326,660,-0.7 %,1.3 %,4,2.6,2,1,1,3,2,1,1,3,2,0,1,4,0.5,4,1,4,0.4,2.5,-0.7,0.9,-3433,-2173,-3.4 %,-4.3 %,-3433,-2173,-3.4 %,-4.3 %,-3433,0,-3.4 %,0.0 %,33.3 %,80.0 %,33.3 %,80.0 %,33.3 %,80.0 %,740,1368,-858,-2173,33.3 %,100.0 %
VGLT,6d RSI VGLT LT17 - L VGLT,1.8 %,3.3 %,881,1652,44.7 %,5.5 %,3.9 %,59.7 %,0.0 %,-1.0 %,4,4,0.3,0.3,75.0 %,100.0 %,1.9,,220,410,0.4 %,0.8 %,3.2,2.5,1,0,3,4,1,0,3,4,1,0,1,3,3,,3,4,5.8,,1.7,3.6,-368,0,-0.4 %,0.0 %,-368,0,-0.4 %,0.0 %,-368,0,-0.4 %,0.0 %,75.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,355,410,-184,0,50.0 %,100.0 %
VGSH,21d RSI VGSH LT47 - L VGSH,0.2 %,0.3 %,84,140,48.0 %,11.9 %,0.3 %,2.4 %,-0.3 %,-0.1 %,19,5,1.6,0.4,63.2 %,100.0 %,0.8,,4,28,0.0 %,0.1 %,5.3,5,3,0,6,5,3,0,6,4,1,0,6,2,1.7,,12,5,1.3,,0.5,4.7,-187,0,-0.2 %,0.0 %,-187,0,-0.2 %,0.0 %,-187,0,-0.2 %,0.0 %,63.2 %,100.0 %,63.2 %,100.0 %,61.1 %,100.0 %,27,28,-35,0,77.8 %,100.0 %
VGT,12d RSI VGT LT33 - L VGT,4.5 %,32.9 %,2265,16379,7.5 %,6.3 %,60.0 %,518.0 %,0.0 %,-9.2 %,2,5,0.2,0.4,100.0 %,100.0 %,,,1132,2970,2.3 %,5.9 %,3,2.2,0,0,2,5,0,0,2,4,0,0,2,2,,,2,5,,,2.6,3.1,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,1132,2970,0,0,100.0 %,100.0 %
VHT,8d RSI VHT LT28 - L VHT,8.0 %,22.5 %,3998,11226,14.8 %,6.3 %,54.1 %,355.0 %,-0.3 %,-7.3 %,5,6,0.4,0.5,80.0 %,83.3 %,6.4,10.4,800,1745,1.6 %,3.5 %,5,1.7,1,1,3,4,1,1,3,4,1,0,2,4,4,5,4,5,25.8,52.1,2.6,2.8,-323,-205,-0.3 %,-0.4 %,-323,-205,-0.3 %,-0.4 %,-323,0,-0.3 %,0.0 %,80.0 %,83.3 %,80.0 %,83.3 %,80.0 %,83.3 %,1040,2135,-161,-205,75.0 %,100.0 %
VIG,9d RSI VIG LT29 - L VIG,9.9 %,22.5 %,4948,11201,8.9 %,5.9 %,110.8 %,377.9 %,0.0 %,-8.8 %,5,5,0.4,0.4,100.0 %,80.0 %,,3.1,990,2110,2.0 %,4.2 %,3,2,0,1,5,4,0,1,5,3,0,0,5,2,,4,5,4,,12.6,8.1,2.3,0,-912,0.0 %,-1.8 %,0,-912,0.0 %,-1.8 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,990,2866,0,-912,100.0 %,100.0 %
VIXM,4d RSI VIXM LT11 - L VIXM,-11.5 %,12.2 %,-5740,6052,100.0 %,7.1 %,-11.5 %,170.1 %,0.0 %,-1.6 %,1,4,0.1,0.3,0.0 %,100.0 %,0,,-5740,1458,-11.5 %,2.9 %,19,3.5,1,0,0,4,1,0,0,4,1,0,0,4,0,,0,4,0,,0,4.8,-11481,0,-11.5 %,0.0 %,-11481,0,-11.5 %,0.0 %,-11481,0,-11.5 %,0.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0.0 %,100.0 %,0,1458,-5740,0,0.0 %,100.0 %
VIXY,5d RSI VIXY LT14 - L VIXY,-0.4 %,19.1 %,-209,9516,7.7 %,5.5 %,-5.4 %,343.9 %,-1.8 %,-2.8 %,2,3,0.2,0.2,50.0 %,100.0 %,0.8,,-104,3003,-0.2 %,6.0 %,4.5,3.7,1,0,1,3,1,0,1,3,1,0,1,3,1,,1,3,0.8,,-0.2,10.3,-1860,0,-1.9 %,0.0 %,-1860,0,-1.9 %,0.0 %,-1860,0,-1.9 %,0.0 %,50.0 %,100.0 %,50.0 %,100.0 %,50.0 %,100.0 %,721,3003,-930,0,50.0 %,100.0 %
VLUE,3d RSI VLUE LT11 - L VLUE,10.0 %,3.4 %,5004,1701,14.3 %,8.7 %,70.1 %,39.1 %,-0.2 %,-12.2 %,8,6,0.7,0.5,87.5 %,83.3 %,7,0.3,626,304,1.3 %,0.6 %,3,2.7,1,1,6,4,1,1,6,4,1,1,5,4,7,5,7,5,49.2,1.6,3.5,0.5,-207,-2873,-0.2 %,-5.8 %,-207,-2873,-0.2 %,-5.8 %,-207,-2873,-0.2 %,-5.8 %,87.5 %,83.3 %,87.5 %,83.3 %,87.5 %,83.3 %,730,940,-104,-2873,85.7 %,83.3 %
VMBS,3d RSI VMBS LT19 - L VMBS,0.0 %,3.2 %,5,1592,25.7 %,21.3 %,0.0 %,14.9 %,-0.9 %,-1.0 %,12,9,1,0.8,41.7 %,88.9 %,1.4,18.4,0,176,0.0 %,0.3 %,3.8,5,5,1,4,5,5,1,4,5,4,1,2,5,0.7,8,5,8,1,147.5,0,1.6,-933,-11,-0.9 %,-0.0 %,-933,-11,-0.9 %,-0.0 %,-933,-11,-0.9 %,-0.0 %,41.7 %,88.9 %,41.7 %,88.9 %,41.7 %,88.9 %,112,199,-79,-11,33.3 %,88.9 %
VNLA,21d RSI VNLA LT69 - L VNLA,0.1 %,3.8 %,38,1885,99.6 %,80.2 %,0.1 %,4.7 %,-0.5 %,-7.7 %,24,28,2,2.3,70.8 %,89.3 %,0.4,0.3,2,67,0.0 %,0.1 %,9.4,6.2,2,1,8,15,2,1,7,12,2,1,4,7,2.4,8.3,17,25,1.1,2.6,0.1,1.2,-487,-1182,-0.5 %,-2.4 %,-487,-1182,-0.5 %,-2.4 %,-413,-1182,-0.4 %,-2.4 %,70.8 %,89.3 %,70.8 %,89.3 %,68.4 %,87.5 %,29,123,-66,-394,60.0 %,90.0 %
VNQ,3d RSI VNQ LT10 - L VNQ,2.8 %,21.4 %,1411,10643,5.4 %,6.7 %,52.2 %,316.8 %,0.0 %,-6.9 %,2,5,0.2,0.4,100.0 %,100.0 %,,,706,1989,1.4 %,4.0 %,1,2.4,0,0,2,5,0,0,2,5,0,0,2,3,,,2,5,,,3,3.6,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,0,0,0.0 %,0.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,100.0 %,706,1989,0,0,100.0 %,100.0 %
VOE,3d RSI VOE LT19 - L VOE,8.2 %,35.7 %,4109,17799,19.6 %,19.8 %,42.0 %,180.1 %,-2.8 %,-12.8 %,11,14,0.9,1.2,81.8 %,85.7 %,0.8,0.9,374,1132,0.7 %,2.3 %,3.2,2.6,1,1,4,7,1,1,4,6,1,1,3,6,4.5,6,9,12,3.5,5.6,1.7,2.5,-1680,-3365,-1.7 %,-6.7 %,-1680,-3365,-1.7 %,-6.7 %,-1680,-74,-1.7 %,-0.1 %,81.8 %,85.7 %,81.8 %,85.7 %,81.8 %,84.6 %,639,1607,-821,-1719,77.8 %,88.9 %
VONG,9d RSI VONG LT30 - L VONG,9.3 %,15.9 %,4671,7930,12.5 %,5.5 %,74.7 %,286.6 %,-0.1 %,-8.1 %,5,4,0.4,0.3,80.0 %,75.0 %,32.4,24.8,934,1911,1.9 %,3.8 %,3,2.5,1,1,4,3,1,1,4,2,1,0,3,2,4,3,4,3,129.7,74.4,3.5,2.2,-73,-104,-0.1 %,-0.2 %,-73,-104,-0.1 %,-0.2 %,-73,0,-0.1 %,0.0 %,80.0 %,75.0 %,80.0 %,75.0 %,80.0 %,66.7 %,1177,2583,-36,-104,75.0 %,100.0 %
VOO,9d RSI VOO LT28 - L VOO,2.1 %,25.5 %,1042,12705,100.0 %,5.9 %,2.1 %,428.6 %,0.0 %,-8.7 %,1,5,0.1,0.4,100.0 %,80.0 %,,5.3,1042,2368,2.1 %,4.7 %,3,2,0,1,1,4,0,1,1,3,0,0,1,2,,4,1,4,,21.3,0,2.5,0,-582,0.0 %,-1.2 %,0,-582,0.0 %,-1.2 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,1042,3105,0,-582,100.0 %,100.0 %
VOOG,10d RSI VOOG LT31 - L VOOG,9.5 %,29.4 %,4727,14664,12.5 %,6.3 %,75.6 %,463.8 %,0.0 %,-8.3 %,5,5,0.4,0.4,100.0 %,80.0 %,,53.1,945,2685,1.9 %,5.4 %,3,2.2,0,1,5,4,0,1,5,3,0,0,4,2,,4,5,4,,212.6,3.7,3.1,0,-63,0.0 %,-0.1 %,0,-63,0.0 %,-0.1 %,0,0,0.0 %,0.0 %,100.0 %,80.0 %,100.0 %,80.0 %,100.0 %,75.0 %,945,3372,0,-63,100.0 %,100.0 %
VOT,3d RSI VOT LT13 - L VOT,13.2 %,1.0 %,6582,499,14.8 %,5.1 %,88.9 %,19.4 %,-0.0 %,-11.3 %,9,3,0.8,0.2,88.9 %,66.7 %,87.9,0.6,731,208,1.5 %,0.4 %,2.6,3.3,1,1,6,2,1,1,6,2,0,1,8,1,8,2,8,2,703.1,1.2,4.2,0.2,-19,-2548,-0.0 %,-5.1 %,-19,-2548,-0.0 %,-5.1 %,0,-267,0.0 %,-0.5 %,88.9 %,66.7 %,88.9 %,66.7 %,88.9 %,66.7 %,824,1586,-9,-2548,100.0 %,50.0 %
VOX,11d RSI VOX LT29 - L VOX,-1.8 %,15.1 %,-914,7517,100.0 %,5.1 %,-1.8 %,292.6 %,0.0 %,-9.7 %,1,4,0.1,0.3,0.0 %,75.0 %,0,4.1,-914,1821,-1.8 %,3.6 %,6,2.2,1,1,0,3,1,1,0,2,1,0,0,1,0,3,0,3,0,12.4,0,2,-1827,-640,-1.8 %,-1.3 %,-1827,-640,-1.8 %,-1.3 %,-1827,0,-1.8 %,0.0 %,0.0 %,75.0 %,0.0 %,75.0 %,0.0 %,66.7 %,0,2641,-914,-640,0.0 %,100.0 %
VPU,3d RSI VPU LT17 - L VPU,2.6 %,23.9 %,1275,11913,26.5 %,14.2 %,9.6 %,167.4 %,-3.3 %,-11.7 %,7,10,0.6,0.8,85.7 %,80.0 %,0.3,1.5,182,1118,0.4 %,2.2 %,5.1,2.6,1,1,6,5,1,1,6,4,1,1,5,4,6,4,6,8,1.7,6,0.6,1.9,-3459,-1845,-3.5 %,-3.7 %,-3459,-1845,-3.5 %,-3.7 %,-3459,-393,-3.5 %,-0.8 %,85.7 %,80.0 %,85.7 %,80.0 %,85.7 %,77.8 %,501,1677,-1729,-1119,83.3 %,85.7 %
VSS,4d RSI VSS LT10 - L VSS,1.1 %,1.6 %,541,779,9.8 %,5.9 %,11.1 %,26.3 %,-0.3 %,-8.2 %,2,4,0.2,0.3,50.0 %,75.0 %,5,0.5,270,216,0.5 %,0.4 %,4.5,2.8,1,1,1,2,1,1,1,2,1,1,1,1,1,3,1,3,5,1.4,0.9,0.3,-273,-2193,-0.3 %,-4.4 %,-273,-2193,-0.3 %,-4.4 %,-273,-429,-0.3 %,-0.9 %,50.0 %,75.0 %,50.0 %,75.0 %,50.0 %,75.0 %,677,1019,-136,-2193,50.0 %,66.7 %
VT,7d RSI VT LT21 - L VT,2.1 %,12.4 %,1030,6159,100.0 %,5.1 %,2.1 %,239.7 %,0.0 %,-7.4 %,1,4,0.1,0.3,100.0 %,75.0 %,,2.9,1030,1510,2.1 %,3.0 %,7,2.2,0,1,1,3,0,1,1,2,0,0,1,2,,3,1,3,,8.8,0,1.7,0,-770,0.0 %,-1.5 %,0,-770,0.0 %,-1.5 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,1030,2270,0,-770,100.0 %,100.0 %
VTI,7d RSI VTI LT22 - L VTI,3.9 %,15.9 %,1958,7900,100.0 %,5.5 %,3.9 %,285.5 %,0.0 %,-8.8 %,1,4,0.1,0.3,100.0 %,75.0 %,,3.4,1958,1911,3.9 %,3.8 %,4,2.5,0,1,1,3,0,1,1,2,0,0,1,2,,3,1,3,,10.3,0,2,0,-822,0.0 %,-1.6 %,0,-822,0.0 %,-1.6 %,0,0,0.0 %,0.0 %,100.0 %,75.0 %,100.0 %,75.0 %,100.0 %,66.7 %,1958,2822,0,-822,100.0 %,100.0 %
