oos_year,ticker,ours_branch_id,sheet_branch_id,status
2020,SPMD,5d RSI SPMD LT20 - L SPMD,5d RSI SPMD LT20 - L SPMD,exact_both
2020,SPPP,14d RSI SPPP LT35 - L SPPP,14d RSI SPPP LT35 - L SPPP,exact_both
2020,SPTI,21d RSI SPTI LT47 - L SPTI,21d RSI SPTI LT47 - L SPTI,exact_both
2020,SPTL,20d RSI SPTL LT43 - L SPTL,20d RSI SPTL LT43 - L SPTL,exact_both
2020,SPXL,17d RSI SPXL LT36 - L SPXL,17d RSI SPXL LT36 - L SPXL,exact_both
2020,SPXS,6d RSI SPXS LT15 - L SPXS,6d RSI SPXS LT15 - L SPXS,exact_both
2020,SPXU,6d RSI SPXU LT16 - L SPXU,6d RSI SPXU LT16 - L SPXU,exact_both
2020,SPYD,20d RSI SPYD LT36 - L SPYD,20d RSI SPYD LT36 - L SPYD,exact_both
2020,SRTY,13d RSI SRTY LT29 - L SRTY,13d RSI SRTY LT29 - L SRTY,exact_both
2020,SVXY,13d RSI SVXY LT36 - L SVXY,13d RSI SVXY LT36 - L SVXY,exact_both
2020,THD,5d RSI THD LT13 - L THD,5d RSI THD LT13 - L THD,exact_both
2020,TIP,21d RSI TIP LT46 - L TIP,21d RSI TIP LT46 - L TIP,exact_both
2020,TLH,19d RSI TLH LT43 - L TLH,19d RSI TLH LT43 - L TLH,exact_both
2020,TMF,21d RSI TMF LT42 - L TMF,21d RSI TMF LT42 - L TMF,exact_both
2020,TQQQ,18d RSI TQQQ LT38 - L TQQQ,18d RSI TQQQ LT38 - L TQQQ,exact_both
2020,TUR,16d RSI TUR LT30 - L TUR,16d RSI TUR LT30 - L TUR,exact_both
2020,TWM,20d RSI TWM LT33 - L TWM,20d RSI TWM LT33 - L TWM,exact_both
2020,UDOW,15d RSI UDOW LT37 - L UDOW,15d RSI UDOW LT37 - L UDOW,exact_both
2020,USD,8d RSI USD LT24 - L USD,8d RSI USD LT24 - L USD,exact_both
2020,USIG,19d RSI USIG LT48 - L USIG,19d RSI USIG LT48 - L USIG,exact_both
2020,USO,3d RSI USO LT18 - L USO,3d RSI USO LT18 - L USO,exact_both
2020,UTES,3d RSI UTES LT14 - L UTES,3d RSI UTES LT14 - L UTES,exact_both
2020,VBK,14d RSI VBK LT38 - L VBK,14d RSI VBK LT38 - L VBK,exact_both
2020,VCIT,18d RSI VCIT LT49 - L VCIT,18d RSI VCIT LT49 - L VCIT,exact_both
2020,VCLT,21d RSI VCLT LT49 - L VCLT,21d RSI VCLT LT49 - L VCLT,exact_both
2020,VCSH,20d RSI VCSH LT53 - L VCSH,20d RSI VCSH LT53 - L VCSH,exact_both
2020,VDE,5d RSI VDE LT11 - L VDE,5d RSI VDE LT11 - L VDE,exact_both
2020,VGLT,11d RSI VGLT LT35 - L VGLT,11d RSI VGLT LT35 - L VGLT,exact_both
2020,VGSH,17d RSI VGSH LT47 - L VGSH,17d RSI VGSH LT47 - L VGSH,exact_both
2020,VGT,13d RSI VGT LT36 - L VGT,13d RSI VGT LT36 - L VGT,exact_both
2020,VHT,4d RSI VHT LT12 - L VHT,4d RSI VHT LT12 - L VHT,exact_both
2020,VIGI,19d RSI VIGI LT42 - L VIGI,19d RSI VIGI LT42 - L VIGI,exact_both
2020,VIOO,3d RSI VIOO LT10 - L VIOO,3d RSI VIOO LT10 - L VIOO,exact_both
2020,VIXM,4d RSI VIXM LT11 - L VIXM,4d RSI VIXM LT11 - L VIXM,exact_both
2020,VLUE,5d RSI VLUE LT16 - L VLUE,5d RSI VLUE LT16 - L VLUE,exact_both
2020,VNM,21d RSI VNM LT41 - L VNM,21d RSI VNM LT41 - L VNM,exact_both
2020,VOE,14d RSI VOE LT35 - L VOE,14d RSI VOE LT35 - L VOE,exact_both
2020,VONG,15d RSI VONG LT39 - L VONG,15d RSI VONG LT39 - L VONG,exact_both
2020,VOT,16d RSI VOT LT41 - L VOT,16d RSI VOT LT41 - L VOT,exact_both
2020,VSS,14d RSI VSS LT36 - L VSS,14d RSI VSS LT36 - L VSS,exact_both
2020,VTEB,21d RSI VTEB LT45 - L VTEB,21d RSI VTEB LT45 - L VTEB,exact_both
2020,VTI,13d RSI VTI LT37 - L VTI,13d RSI VTI LT37 - L VTI,exact_both
2020,VTWO,7d RSI VTWO LT25 - L VTWO,7d RSI VTWO LT25 - L VTWO,exact_both
2020,VUG,13d RSI VUG LT38 - L VUG,13d RSI VUG LT38 - L VUG,exact_both
2020,VV,14d RSI VV LT38 - L VV,14d RSI VV LT38 - L VV,exact_both
2020,VWO,17d RSI VWO LT34 - L VWO,17d RSI VWO LT34 - L VWO,exact_both
2020,WEAT,4d RSI WEAT LT10 - L WEAT,4d RSI WEAT LT10 - L WEAT,exact_both
2020,XHB,4d RSI XHB LT25 - L XHB,4d RSI XHB LT25 - L XHB,exact_both
2020,XLB,20d RSI XLB LT40 - L XLB,20d RSI XLB LT40 - L XLB,exact_both
2020,XLK,10d RSI XLK LT34 - L XLK,10d RSI XLK LT34 - L XLK,exact_both
2020,XLP,21d RSI XLP LT51 - L XLP,21d RSI XLP LT51 - L XLP,exact_both
2020,XLRE,16d RSI XLRE LT42 - L XLRE,16d RSI XLRE LT42 - L XLRE,exact_both
2020,YINN,20d RSI YINN LT33 - L YINN,20d RSI YINN LT33 - L YINN,exact_both
2020,ZROZ,10d RSI ZROZ LT33 - L ZROZ,10d RSI ZROZ LT33 - L ZROZ,exact_both
2020,ZSL,6d RSI ZSL LT13 - L ZSL,6d RSI ZSL LT13 - L ZSL,exact_both
2020,AAAU,3d RSI AAAU LT11 - L AAAU,,ours_only
2020,AADR,12d RSI AADR LT40 - L AADR,,ours_only
2020,ABFL,15d RSI ABFL LT36 - L ABFL,,ours_only
2020,ACES,4d RSI ACES LT23 - L ACES,,ours_only
2020,ADME,15d RSI ADME LT33 - L ADME,,ours_only
2020,AFIF,16d RSI AFIF LT37 - L AFIF,,ours_only
2020,AGGY,17d RSI AGGY LT47 - L AGGY,,ours_only
2020,AGZ,18d RSI AGZ LT46 - L AGZ,,ours_only
2020,AGZD,10d RSI AGZD LT36 - L AGZD,,ours_only
2020,AIQ,20d RSI AIQ LT43 - L AIQ,,ours_only
2020,AIVL,20d RSI AIVL LT37 - L AIVL,,ours_only
2020,AMZA,13d RSI AMZA LT27 - L AMZA,,ours_only
2020,ARTY,11d RSI ARTY LT30 - L ARTY,,ours_only
2020,ASHS,21d RSI ASHS LT37 - L ASHS,,ours_only
2020,ATMP,19d RSI ATMP LT33 - L ATMP,,ours_only
2020,AUSF,19d RSI AUSF LT40 - L AUSF,,ours_only
2020,BBAG,20d RSI BBAG LT47 - L BBAG,,ours_only
2020,BBAX,21d RSI BBAX LT40 - L BBAX,,ours_only
2020,BBC,15d RSI BBC LT39 - L BBC,,ours_only
2020,BBCA,13d RSI BBCA LT34 - L BBCA,,ours_only
2020,BBEU,18d RSI BBEU LT39 - L BBEU,,ours_only
2020,BBH,19d RSI BBH LT37 - L BBH,,ours_only
2020,BBJP,15d RSI BBJP LT39 - L BBJP,,ours_only
2020,BBRE,17d RSI BBRE LT39 - L BBRE,,ours_only
2020,BFOR,4d RSI BFOR LT16 - L BFOR,,ours_only
2020,BGRN,19d RSI BGRN LT43 - L BGRN,,ours_only
2020,BIB,19d RSI BIB LT37 - L BIB,,ours_only
2020,BIBL,10d RSI BIBL LT30 - L BIBL,,ours_only
2020,BJUL,20d RSI BJUL LT42 - L BJUL,,ours_only
2020,BKF,18d RSI BKF LT35 - L BKF,,ours_only
2020,BLCN,16d RSI BLCN LT37 - L BLCN,,ours_only
2020,BLES,20d RSI BLES LT38 - L BLES,,ours_only
2020,BLOK,20d RSI BLOK LT40 - L BLOK,,ours_only
2020,BNDC,20d RSI BNDC LT48 - L BNDC,,ours_only
2020,BNDW,15d RSI BNDW LT43 - L BNDW,,ours_only
2020,BOCT,14d RSI BOCT LT36 - L BOCT,,ours_only
2020,BRZU,8d RSI BRZU LT27 - L BRZU,,ours_only
2020,BSCP,20d RSI BSCP LT52 - L BSCP,,ours_only
2020,BSCS,21d RSI BSCS LT50 - L BSCS,,ours_only
2020,BSJP,9d RSI BSJP LT41 - L BSJP,,ours_only
2020,BSJQ,11d RSI BSJQ LT39 - L BSJQ,,ours_only
2020,BUFF,6d RSI BUFF LT32 - L BUFF,,ours_only
2020,BYLD,14d RSI BYLD LT48 - L BYLD,,ours_only
2020,CANE,12d RSI CANE LT28 - L CANE,,ours_only
2020,CATH,3d RSI CATH LT10 - L CATH,,ours_only
2020,CCOR,20d RSI CCOR LT43 - L CCOR,,ours_only
2020,CDC,10d RSI CDC LT32 - L CDC,,ours_only
2020,CDL,4d RSI CDL LT16 - L CDL,,ours_only
2020,CEFS,3d RSI CEFS LT11 - L CEFS,,ours_only
2020,CEMB,3d RSI CEMB LT27 - L CEMB,,ours_only
2020,CFA,20d RSI CFA LT42 - L CFA,,ours_only
2020,CFO,21d RSI CFO LT41 - L CFO,,ours_only
2020,CGW,16d RSI CGW LT41 - L CGW,,ours_only
2020,CHIQ,16d RSI CHIQ LT35 - L CHIQ,,ours_only
